source,target,source_year
W2038031450,W1999803395,1996
W2038031450,W2066864051,1996
W2038031450,W2003552728,1996
W2038031450,W964490081,1996
W2038031450,W2158270878,1996
W2038031450,W2150629612,1996
W2038031450,W186419298,1996
W2038031450,W2139762693,1996
W2038031450,W2029629075,1996
W2038031450,W2130859329,1996
W2038031450,W2243878661,1996
W2038031450,W1606815384,1996
W2038031450,W2080568558,1996
W2038031450,W2041140405,1996
W2038031450,W2155487652,1996
W2038031450,W1985020152,1996
W2038031450,W2113615037,1996
W2038031450,W2020999234,1996
W2038031450,W4247600657,1996
W2038031450,W2137515307,1996
W2038031450,W4245149565,1996
W2038031450,W2134781380,1996
W2038031450,W1970352604,1996
W2038031450,W2124985229,1996
W2038031450,W2002355073,1996
W2038031450,W2444430,1996
W2038031450,W2022140147,1996
W2038031450,W2022734147,1996
W2038031450,W2132984323,1996
W2038031450,W2159979951,1996
W2038031450,W6674632333,1996
W2038031450,W2800860906,1996
W2038031450,W2798909945,1996
W2038031450,W2086345215,1996
W2038031450,W2989469304,1996
W2038031450,W2078206416,1996
W2038031450,W1992208469,1996
W2038031450,W2798501834,1996
W2038031450,W2149846618,1996
W2038031450,W1542048523,1996
W2038031450,W3151547228,1996
W2038031450,W2132707736,1996
W2038031450,W2170120409,1996
W2038031450,W2098841537,1996
W3141878869,W2107002723,1996
W3141878869,W2119231080,1996
W3141878869,W6696529113,1996
W3141878869,W1974827255,1996
W3141878869,W4246198637,1996
W3141878869,W2121735375,1996
W3141878869,W1974577648,1996
W3141878869,W2295835196,1996
W3141878869,W1975372051,1996
W3141878869,W2041812519,1996
W3141878869,W4237176430,1996
W3141878869,W2295822977,1996
W3141878869,W2032969936,1996
W3141878869,W2012477691,1996
W3141878869,W2124102903,1996
W3141878869,W2293779956,1996
W3141878869,W2288146251,1996
W2145519405,W2036027002,1996
W2145519405,W2408227189,1996
W2145519405,W2028342611,1996
W2145519405,W1570542661,1996
W2145519405,W2077389465,1996
W2145519405,W2054557822,1996
W2145519405,W2016760105,1996
W2145519405,W2027355816,1996
W2145519405,W1983989230,1996
W2145519405,W2155199877,1996
W2145519405,W2086050593,1996
W2145519405,W2074011351,1996
W2145519405,W1500047064,1996
W2145519405,W2076685657,1996
W2145519405,W2169964323,1996
W2145519405,W2063944618,1996
W2145519405,W2013073142,1996
