source,target,source_year
W2124174101,W6657519896,1988
W2124174101,W2061871863,1988
W2124174101,W2159916187,1988
W2124174101,W4237761539,1988
W2124174101,W2113919292,1988
W2124174101,W21267155,1988
W2124174101,W1558964787,1988
W2124174101,W2028391713,1988
W2124174101,W2057910062,1988
W2124174101,W2802672326,1988
W2124174101,W23197479,1988
W2124174101,W1971921276,1988
W2124174101,W2051683355,1988
W2124174101,W4235610702,1988
W2124174101,W2079428063,1988
W2124174101,W2131775655,1988
W2124174101,W111464423,1988
W2124174101,W2002249536,1988
W2124174101,W2567833,1988
W2124174101,W14456986,1988
W2124174101,W2117908293,1988
W2124174101,W2012621124,1988
W2124174101,W2026989182,1988
W2124174101,W2067590090,1988
W2124174101,W1569947984,1988
W2124174101,W2778205983,1988
W2124174101,W2461157971,1988
