source,target,source_year
W2097057472,W2912526,2008
W2097057472,W2069737790,2008
W2097057472,W1963961661,2008
W2097057472,W1978793871,2008
W2097057472,W2129599674,2008
W2097057472,W4241914790,2008
W2097057472,W2054692445,2008
W2097057472,W2167112218,2008
W2097057472,W2002246542,2008
W2097057472,W1999859097,2008
W2097057472,W1968379509,2008
W2097057472,W2081129957,2008
W2097057472,W1993634828,2008
W2097057472,W2108896137,2008
W2097057472,W2004981968,2008
W2097057472,W1966832848,2008
W2097057472,W2336763592,2008
W2097057472,W2954951288,2008
W2097057472,W2012022139,2008
W2097057472,W2080562700,2008
W2097057472,W2108405263,2008
W2097057472,W2121569353,2008
W2097057472,W4238433901,2008
W2097057472,W1988298009,2008
W2097057472,W1992925132,2008
W2097057472,W2086029057,2008
W2097057472,W62642418,2008
W2104284394,W116833144,2008
W2104284394,W2123207641,2008
W2104284394,W6650498234,2008
W2104284394,W2145347746,2008
W2104284394,W105291018,2008
W2104284394,W2110752726,2008
W2104284394,W3148445830,2008
W2104284394,W2050439505,2008
W2104284394,W2068014716,2008
W2104284394,W6675107399,2008
W2104284394,W3141742114,2008
W2104284394,W1974028248,2008
W2104284394,W3145348088,2008
W2104284394,W6634762012,2008
W2104284394,W4254261567,2008
W2104284394,W2112648573,2008
W2104284394,W2150049246,2008
W2104284394,W2293404936,2008
W2104284394,W2160639462,2008
W2104284394,W2131493622,2008
W2104284394,W2107994006,2008
W2104284394,W2793167574,2008
W2104284394,W2145989037,2008
W2104284394,W3138205514,2008
W2104284394,W600837911,2008
W2104284394,W1652775531,2008
W2104284394,W1980124684,2008
W2104284394,W2014719297,2008
W2104284394,W4244556193,2008
W2104284394,W2162951265,2008
W2104284394,W2083586903,2008
W2104284394,W2142767916,2008
W2104284394,W2027947870,2008
W2104284394,W1578998830,2008
W2104284394,W2101570837,2008
W2104284394,W2003860334,2008
W2104284394,W3004827288,2008
W2104284394,W2142822968,2008
W2104284394,W1996994046,2008
W2104284394,W2039256085,2008
W2104284394,W3138447845,2008
W2104284394,W2295335535,2008
W2104284394,W2484464261,2008
W2122250746,W2117678320,2008
W2122250746,W4251516105,2008
W2122250746,W2008484012,2008
W2122250746,W2154900287,2008
W2122250746,W2341372430,2008
W2122250746,W2112996167,2008
W2122250746,W1985375130,2008
W2122250746,W2071205657,2008
W2122250746,W2012579141,2008
W2122250746,W6600394257,2008
W2122250746,W2164275455,2008
W2122250746,W2169164332,2008
W2122250746,W2070215586,2008
W2122250746,W2106906229,2008
W2122250746,W2160677642,2008
W2122250746,W2035303986,2008
W2122250746,W2546184100,2008
W2122250746,W2127359590,2008
W2122250746,W2148461967,2008
W2122250746,W6681789936,2008
W2122250746,W1967246499,2008
W2122250746,W2062604373,2008
W2122250746,W2076247888,2008
W2122250746,W6629844378,2008
W2122250746,W3147431116,2008
W2122250746,W2048630199,2008
W2122250746,W1829184438,2008
W2122250746,W6681825605,2008
W2122250746,W6638995367,2008
W2122250746,W2093632550,2008
W2122250746,W2143802570,2008
W2122250746,W1998469126,2008
W2122250746,W6645756396,2008
W2122250746,W2162505291,2008
W2122250746,W2035761557,2008
W2122250746,W1858811825,2008
W2122250746,W1483244175,2008
