id,year,total_citations
W2134554272,1994,3
W1842298366,1994,1
W2137812155,1994,11
W2040688751,1994,16
W2104733168,1994,7
W2171555216,1993,2
W2096125052,1993,2
W2170100090,1993,13
W2120683899,1993,11
W2107666439,1993,35
W1990159131,1993,1
W4248054006,1992,13
W2086724838,1992,5
W4236083265,1992,29
W2140297088,1992,1
W2159610182,1992,2
W4242483164,1991,22
W4239607958,1991,19
W4245891287,1991,80
W4239411099,1991,1
W4245217443,1990,30
W4252526595,1990,1
W3041520455,1990,9
W4255692800,1990,73
W3085563693,1990,14
