source,target,source_year
W2123068886,W2005342579,2001
W2123068886,W2107666439,2001
W2123068886,W1529675392,2001
W2123068886,W2002569088,2001
W2123068886,W1974104848,2001
W2123068886,W2016209258,2001
W2123068886,W3146575037,2001
W2123068886,W30688295,2001
W2123068886,W1999468279,2001
W2123068886,W1999957879,2001
W2123068886,W2051879883,2001
W2123068886,W2491091343,2001
W2123068886,W3149175271,2001
W2123068886,W2135392761,2001
W2123068886,W2107920575,2001
W2123068886,W2073470731,2001
W2123068886,W1990005524,2001
W2123068886,W2164864267,2001
W2123068886,W2089200950,2001
W2123068886,W2166146879,2001
W2123068886,W2027177516,2001
W2123068886,W2229412420,2001
W2161070121,W1964673636,2001
W2161070121,W2085435394,2001
W2161070121,W35396204,2001
W2161070121,W1978226270,2001
W2161070121,W2124174101,2001
W2161070121,W1970270836,2001
W2161070121,W2034966370,2001
W2161070121,W2113841613,2001
W2161070121,W2140564800,2001
W2161070121,W2146610445,2001
W4248668455,W2229412420,2001
W4248668455,W4245901107,2001
W4248668455,W6678325027,2001
W4248668455,W6683744482,2001
W4248668455,W1998594918,2001
W4248668455,W2100196192,2001
W4248668455,W2049849119,2001
W4248668455,W2133229881,2001
W4248668455,W2111860840,2001
W4248668455,W2171642338,2001
W4248668455,W4247939848,2001
W4248668455,W1975285565,2001
W4248668455,W2158037930,2001
W4248668455,W6604394371,2001
W4248668455,W2155166664,2001
W4248668455,W2237767100,2001
W4248668455,W1980670965,2001
W4248668455,W2148035507,2001
W4248668455,W2114341043,2001
W4248668455,W2113634802,2001
W4248668455,W4230044098,2001
W4248668455,W2147477841,2001
W4248668455,W2161385148,2001
W4248668455,W108059866,2001
W4248668455,W2123445511,2001
W2539415427,W2539955899,2001
W2539415427,W2030511969,2001
W2539415427,W2099259262,2001
W2539415427,W2235901111,2001
W2539415427,W3139588915,2001
W2539415427,W2155328339,2001
W2539415427,W1972923021,2001
W2539415427,W2164191390,2001
W2539415427,W2137783639,2001
W2539415427,W1561797603,2001
W2539415427,W2144083240,2001
W2539415427,W2158994814,2001
W2539415427,W1600795850,2001
W2539415427,W2027195462,2001
W2539415427,W2080193026,2001
W2539415427,W3149522800,2001
W2539415427,W3146052257,2001
W2539415427,W2129585587,2001
W2539415427,W1572014314,2001
W2539415427,W3140955151,2001
W2539415427,W2121535648,2001
W2539415427,W2052749348,2001
W2539415427,W2100184281,2001
W2539415427,W2101831806,2001
W2539415427,W3147790798,2001
W2539415427,W2978236779,2001
W2539415427,W2058566003,2001
W2539415427,W3144437408,2001
W2539415427,W1558930774,2001
W2539415427,W2293644818,2001
W2539415427,W1986049249,2001
W2539415427,W2114844286,2001
W2539415427,W2752853835,2001
W2539415427,W148241340,2001
W2539415427,W2120645069,2001
W4237318250,W1989480677,2001
W4237318250,W2049909233,2001
W4237318250,W2104763670,2001
W4237318250,W1986049249,2001
W4237318250,W2113905985,2001
W4237318250,W2065391104,2001
W4237318250,W2124335859,2001
W4237318250,W6606002606,2001
W4237318250,W2000214666,2001
W4237318250,W2134929491,2001
W4237318250,W6631720675,2001
W4237318250,W6634762012,2001
W4237318250,W2146842127,2001
W4237318250,W3148091194,2001
W4237318250,W6601862504,2001
W4237318250,W2109812093,2001
W4237318250,W6634085895,2001
W4237318250,W2107790757,2001
W4237318250,W2079017595,2001
W4237318250,W6674704741,2001
W4237318250,W2022408614,2001
W4237318250,W6677760137,2001
W4237318250,W45374770,2001
W4237318250,W2119938170,2001
W4237318250,W148959497,2001
W4237318250,W1578998830,2001
W4237318250,W1530781020,2001
W4237318250,W1627054999,2001
W4237318250,W1571571335,2001
W4237318250,W2098821691,2001
W2127798199,W2129302988,2001
W2127798199,W2162057502,2001
W2127798199,W1977106683,2001
W2127798199,W2125944019,2001
W2127798199,W2125638038,2001
W2127798199,W3141390699,2001
W2127798199,W2095105262,2001
W2127798199,W3148005789,2001
W2127798199,W2171163714,2001
W2127798199,W2151404804,2001
W2127798199,W2059617887,2001
W2127798199,W2742233052,2001
W2127798199,W3141151088,2001
W2127798199,W2103889895,2001
W3149528450,W2036903768,2001
W3149528450,W6607103529,2001
W3149528450,W4253361434,2001
W3149528450,W176358699,2001
W3145994861,W2004790297,2001
W3145994861,W2999068457,2001
W3145994861,W1971071758,2001
W3145994861,W4244965952,2001
W3145994861,W3149422877,2001
W3145994861,W2042104882,2001
W3145994861,W6631963404,2001
W3145994861,W4237648096,2001
W3145994861,W3145706096,2001
W3145994861,W2049214433,2001
W3145994861,W4243974146,2001
W3145994861,W2100087065,2001
W3145994861,W2592975546,2001
W3145994861,W2126521141,2001
W3145994861,W3149585701,2001
W3145994861,W4246198637,2001
W3145994861,W3139588915,2001
W3145994861,W2295355433,2001
W3145994861,W2166125750,2001
W3145994861,W2055301793,2001
W3145994861,W3151445111,2001
W3145994861,W2070571659,2001
W3145994861,W2138867322,2001
W3145994861,W2091665017,2001
W3145994861,W2172280673,2001
W3145994861,W2229412420,2001
W3145994861,W1978492139,2001
W3145994861,W6676410535,2001
W3145994861,W2164881457,2001
W3145994861,W3143514300,2001
W3145994861,W1999468279,2001
W3145994861,W1964011539,2001
W3145994861,W3163113245,2001
W3145994861,W1532701078,2001
W3144047545,W2229412420,2001
W3144047545,W2043896016,2001
W3144047545,W3149175271,2001
W3144047545,W3144226019,2001
W3144047545,W4385484117,2001
W3144047545,W104875870,2001
W3144047545,W2023846932,2001
W3144047545,W4238341951,2001
W3144047545,W2057167208,2001
W3144047545,W2142900310,2001
W3144047545,W2076952659,2001
W3144047545,W2047167129,2001
W3144047545,W2403235488,2001
W2109538757,W1963715532,2001
W2109538757,W2235901111,2001
W2109538757,W2149465539,2001
W2109538757,W2294985758,2001
W2109538757,W2052789583,2001
W2109538757,W2158037930,2001
W2109538757,W2235136907,2001
W2109538757,W2082910293,2001
W2109538757,W2164716550,2001
W2109538757,W1989590628,2001
W2109538757,W1554658092,2001
W2109538757,W2063366997,2001
W2109538757,W3150574965,2001
W2109538757,W2036558422,2001
W2109538757,W1761521274,2001
W2109538757,W1979999026,2001
W2109538757,W2168208653,2001
W2109538757,W2155412438,2001
W2109538757,W2009256901,2001
W2109538757,W2113634802,2001
W2109538757,W2102580565,2001
W2109538757,W2168078737,2001
W2109538757,W1482882448,2001
W2109538757,W1498501488,2001
W2109538757,W1506013575,2001
W2109538757,W2166314747,2001
W2109538757,W2157500953,2001
W2109538757,W3144267843,2001
W3140097997,W2168238830,2001
W3140097997,W3147583786,2001
W3140097997,W4241372049,2001
W3140097997,W2083719959,2001
W3140097997,W3141742114,2001
W3140097997,W2235901111,2001
W3140097997,W2121932969,2001
W3140097997,W3150574965,2001
W3140097997,W2293404936,2001
W3140097997,W2070887783,2001
W3140097997,W2067497403,2001
W3140097997,W4238709075,2001
W3148126172,W2093513099,2001
W3148126172,W2018614448,2001
W3148126172,W2067166017,2001
W3148126172,W4229974074,2001
W3148126172,W2148898016,2001
W3148126172,W2071516467,2001
W3148126172,W1971379021,2001
W3148126172,W6633468657,2001
W3148126172,W2009139756,2001
W3148126172,W2109862258,2001
W3148126172,W6632680358,2001
W3148126172,W1560892771,2001
W3148126172,W1544926996,2001
W3148126172,W1529624406,2001
W3148126172,W3141802282,2001
W3148126172,W1544652005,2001
W4248724511,W2029428843,2001
W4248724511,W2113403117,2001
W4248724511,W1546896179,2001
W4248724511,W4253086900,2001
W4248724511,W2130479394,2001
W4248724511,W1990274705,2001
W3146491315,W2011921078,2001
W3146491315,W1988952733,2001
W3146491315,W2103352588,2001
W3146491315,W6600091429,2001
W3146491315,W2030807662,2001
W3146491315,W3146319901,2001
W3146491315,W1598149995,2001
W3146491315,W2455099,2001
W3146491315,W4240670390,2001
W2145548519,W1576757442,2001
W2145548519,W1809566560,2001
W2145548519,W3148499377,2001
W2145548519,W2798922842,2001
W2145548519,W2113319997,2001
W2145548519,W2157848968,2001
W2145548519,W2019771121,2001
W2145548519,W1784898840,2001
W2145548519,W2229412420,2001
W2145548519,W2790338531,2001
W2145548519,W2108707886,2001
W2145548519,W2119180809,2001
W2139123466,W82742382,2001
W2139123466,W1604713102,2001
W2139123466,W167208447,2001
W2139123466,W1525309469,2001
W2139123466,W152872949,2001
W2139123466,W2000493547,2001
W2139123466,W2154741421,2001
W2139123466,W161404908,2001
W2139123466,W1778093754,2001
W2139123466,W2161955943,2001
W2139123466,W3140348931,2001
W4235415395,W2106250022,2001
W4235415395,W2064482487,2001
W4235415395,W1979466864,2001
W4235415395,W2038581532,2001
W4235415395,W2136463473,2001
W4235415395,W6680027121,2001
W4235415395,W2135103990,2001
W2113022204,W2119664536,2001
W2113022204,W85028940,2001
W2113022204,W2019363419,2001
W2113022204,W1578714019,2001
W2113022204,W1973547696,2001
W2113022204,W2161752583,2001
W2113022204,W2294130413,2001
W2113022204,W1572482832,2001
W2113022204,W2134272728,2001
W2122508669,W2119391846,2001
W2122508669,W2156988816,2001
W2122508669,W1722283283,2001
W2122508669,W2118382442,2001
W2122508669,W2146920018,2001
W2122508669,W2043350773,2001
W2122508669,W23903483,2001
W2122508669,W2051156737,2001
W2122508669,W3163113245,2001
W2122508669,W1973406151,2001
W2122508669,W2110224141,2001
W2122508669,W2121979170,2001
W2122508669,W3160104214,2001
W2122508669,W2169035516,2001
W2122508669,W1978600082,2001
W2122508669,W2277865200,2001
W2122508669,W2082246999,2001
W2122508669,W108154669,2001
W2122508669,W2014567702,2001
W4240234068,W2127068865,2001
W4240234068,W2018014993,2001
W4240234068,W2103352588,2001
W4240234068,W2070026305,2001
W4240234068,W3145819873,2001
W4240234068,W1870211974,2001
W4240234068,W6608803426,2001
W4240234068,W4234244153,2001
W4240234068,W1979059554,2001
W3141546424,W2111734174,2001
W3141546424,W6663574414,2001
W3141546424,W2082246999,2001
W3141546424,W2131047862,2001
W3141546424,W2146736323,2001
W3141546424,W2061828148,2001
W3141546424,W1603089724,2001
W3141546424,W2117717353,2001
W3141546424,W2277865200,2001
W3141546424,W2146920018,2001
W3141546424,W2125039738,2001
W3141546424,W4231515897,2001
W3141546424,W2108381848,2001
W3141546424,W2129307378,2001
W3141546424,W2030767000,2001
W3141546424,W2127307450,2001
