source,target,source_year
W4244318278,W3012926706,1986
W4244318278,W1964102140,1986
W4244318278,W2972748662,1986
W4244318278,W1988417754,1986
W4244318278,W2074982657,1986
W4244318278,W6637251823,1986
W4244318278,W2067622034,1986
W4244318278,W6737467347,1986
W4244318278,W2083939066,1986
W4244318278,W6608519619,1986
W4244318278,W1558397877,1986
W4244318278,W1969685458,1986
W4244318278,W2912911385,1986
W4244318278,W2134238427,1986
W4244318278,W2151088859,1986
W4244318278,W207659948,1986
W4244318278,W4235077482,1986
