2.099146	-0.067111	0.287551	-0.208151	0.236331	1.000000
1.802744	-0.067111	1.109327	-0.208108	0.043993	1.000000
4.025756	-0.067111	3.508013	-0.023829	0.569229	1.000000
1.728644	-0.067111	-0.035843	0.066753	0.060324	1.000000
0.765338	-0.067111	-0.016430	1.074634	-0.063808	1.000000
1.209941	16.689863	0.469720	0.027989	3.533710	1.000000
3.062451	-0.067111	-0.050251	0.028621	1.231918	1.000000
7.730777	-0.067111	2.744935	-0.095284	11.632174	1.000000
4.766760	-0.067111	2.190451	-0.211589	0.604780	1.000000
-10.000000	-10.000000	-10.000000	-10.000000	-10.000000	0.000000
1.506342	-0.067111	0.238360	0.106487	1.826748	1.000000
3.507053	-0.067111	3.995222	-0.206934	0.815156	1.000000
2.173246	-0.067111	-0.072376	-0.206620	-0.003365	1.000000
3.210652	-0.067111	0.517730	0.352978	3.043050	1.000000
3.803455	-0.067111	16.541528	-0.023551	0.631822	1.000000
-10.000000	-10.000000	-10.000000	-10.000000	-10.000000	0.000000
1.061740	-0.067111	-0.072376	-0.106667	-0.088573	1.000000
3.136551	-0.067111	1.185612	-0.003196	2.099751	1.000000
3.729355	-0.067111	16.528651	-0.046457	0.381214	1.000000
0.320736	-0.067111	-0.056187	-0.320893	-0.283551	1.000000
1.358142	-0.067111	0.051549	-0.194199	0.294623	1.000000
0.543037	7.949099	2.054611	0.095386	0.506940	1.000000
3.136551	-0.067111	-0.072376	-0.198050	0.084307	1.000000
5.655965	-0.067111	1.036997	0.231705	6.798582	1.000000
1.506342	-0.067111	-0.043236	-0.183521	-0.301833	1.000000
-10.000000	-10.000000	-10.000000	-10.000000	-10.000000	0.000000
3.803455	-0.067111	0.018283	-0.243584	0.033485	1.000000
1.876844	-0.067111	-0.072376	-0.162994	-0.049700	1.000000
2.691949	-0.067111	-0.072376	0.338047	0.394207	1.000000
4.173957	-0.067111	1.158259	0.209579	1.016259	1.000000
3.062451	-0.067111	0.086501	-0.210287	0.194133	1.000000
0.617137	-0.067111	0.094496	0.031343	0.218283	1.000000
5.433664	-0.067111	2.671393	-0.075395	6.686590	1.000000
3.951656	-0.067111	3.054050	-0.068808	5.432723	1.000000
1.061740	-0.067111	0.814840	-0.294115	0.826213	1.000000
-10.000000	-10.000000	-10.000000	-10.000000	-10.000000	0.000000
5.285463	-0.067111	10.778172	-0.055789	5.811936	1.000000
1.580443	-0.067111	0.232928	0.383580	1.143521	1.000000
1.654543	-0.067111	1.768749	0.396626	1.814824	1.000000
3.432953	-0.067111	1.388388	-0.205967	0.208058	1.000000
3.358853	-0.067111	-0.072376	0.123931	0.510063	1.000000
3.655254	-0.067111	-0.072376	-0.020101	1.081501	1.000000
3.655254	-0.067111	0.545071	-0.048900	1.612487	1.000000
