source,target,source_year
W2068884506,W6632502944,2004
W2068884506,W4245176872,2004
W2068884506,W2088709281,2004
W2068884506,W2124561101,2004
W2068884506,W6632509311,2004
W2068884506,W2163206802,2004
W2068884506,W1679913846,2004
W2068884506,W1545214528,2004
W2068884506,W2615090770,2004
W2068884506,W1541565701,2004
W2068884506,W34128461,2004
W2068884506,W2113404857,2004
W2052507190,W1258708876,2004
W2052507190,W1964011539,2004
W2052507190,W4545112,2004
W2052507190,W6629486969,2004
W2052507190,W3151224251,2004
W2052507190,W2999104210,2004
W2052507190,W6635336314,2004
W2052507190,W3147583786,2004
W2052507190,W3146319901,2004
W2052507190,W6632932105,2004
W2052507190,W2101092654,2004
W2052507190,W1971071758,2004
W2052507190,W2073470731,2004
W2052507190,W2149920541,2004
W2052507190,W4239112684,2004
W2052507190,W1599005630,2004
W2052507190,W206653956,2004
W2052507190,W1590913164,2004
W2052507190,W1979176272,2004
W2052507190,W1587245653,2004
W2052507190,W2113001609,2004
W2052507190,W1578479337,2004
W2052507190,W2171904101,2004
W2052507190,W1547451693,2004
W2052507190,W4238834011,2004
W2052507190,W2543810362,2004
W2052507190,W1489539431,2004
W2052507190,W2094699291,2004
W2052507190,W1586184721,2004
W2052507190,W1492700116,2004
W2052507190,W2132540527,2004
W2052507190,W2137912406,2004
W2052507190,W2103226310,2004
W2535314327,W6796031063,2004
W2535314327,W4249034000,2004
W2535314327,W2025398554,2004
W2535314327,W2295329974,2004
W2535314327,W2042525143,2004
W2535314327,W4232950375,2004
W2535314327,W2154707273,2004
W2535314327,W3152073007,2004
W2535314327,W2236671400,2004
W2535314327,W2161177403,2004
W2535314327,W7010733931,2004
W2535314327,W4238211142,2004
W2535314327,W2153706058,2004
W2535314327,W3144586438,2004
W2535314327,W3146968651,2004
W2535314327,W2147591526,2004
W2535314327,W3146052257,2004
W2535314327,W2023419712,2004
W2535314327,W2125313965,2004
W2535314327,W2030542475,2004
W2535314327,W2105079573,2004
W2535314327,W3147524523,2004
W2535314327,W2101831806,2004
W2535314327,W1966495409,2004
W2535314327,W100509257,2004
W2535314327,W2120357206,2004
W2535314327,W2336705671,2004
W2535314327,W2164191390,2004
W2535314327,W2099404391,2004
W2535314327,W3198160809,2004
W2535314327,W2532506824,2004
W2535314327,W1994315092,2004
W2535314327,W2142527436,2004
W2535314327,W3163239381,2004
W2056169174,W2079017595,2004
W2056169174,W2341600683,2004
W2056169174,W1906263998,2004
W2056169174,W1557992730,2004
W2168410573,W2163888369,2004
W2168410573,W1999250663,2004
W2168410573,W2113234504,2004
W2168410573,W2103033574,2004
W2168410573,W2149891956,2004
W2168410573,W6635425622,2004
W2168410573,W2126466006,2004
W2168410573,W2167686873,2004
W2168410573,W6631666057,2004
W2168410573,W2477090358,2004
W2168410573,W2888917220,2004
W2168410573,W2127177812,2004
W2168410573,W4293003482,2004
W2168410573,W1593163947,2004
W2168410573,W633602172,2004
W2168410573,W1526205344,2004
W2011487317,W4212888252,2004
W2011487317,W2028345935,2004
W2011487317,W78899199,2004
W2011487317,W2161160262,2004
W2011487317,W4243362499,2004
W2011487317,W1977556410,2004
W2011487317,W2162203349,2004
W2011487317,W2131810611,2004
W2011487317,W4244364004,2004
W2011487317,W2073470731,2004
W2011487317,W2167920707,2004
W2011487317,W2051752778,2004
W2011487317,W4253836094,2004
W2011487317,W2172006071,2004
W2011487317,W2135397228,2004
W2011487317,W2056205248,2004
W2011487317,W2329778541,2004
W2011487317,W1980719624,2004
W2011487317,W119385333,2004
W2011487317,W2100506742,2004
W2011487317,W2341072928,2004
W2011487317,W1967471690,2004
W2011487317,W1586712732,2004
W2011487317,W2048835264,2004
W2003058526,W6603019300,2004
W2003058526,W6631985413,2004
W2003058526,W2036430658,2004
W2003058526,W6674499867,2004
W2003058526,W74692959,2004
W2003058526,W2519537326,2004
W2003058526,W1535154572,2004
W2003058526,W2096200045,2004
W2003058526,W2108215028,2004
W2111137294,W2167862746,2004
W2111137294,W4237729466,2004
W2111137294,W2020263424,2004
W2111137294,W6668099063,2004
W2111137294,W1985871045,2004
W2111137294,W2097556103,2004
W2111137294,W2119765686,2004
W2111137294,W2052165970,2004
W2111137294,W1990353576,2004
W2111137294,W2088764904,2004
W2111137294,W3148212283,2004
W2111137294,W2082246999,2004
W2111137294,W2131047862,2004
W2111137294,W1968786458,2004
W2111137294,W2128672663,2004
W2111137294,W6637886274,2004
W2111137294,W2046053182,2004
W2111137294,W4292169137,2004
W2111137294,W2237767100,2004
W2111137294,W2077047259,2004
W2111137294,W2079466024,2004
W2111137294,W2081786089,2004
W2111137294,W1486192284,2004
W2111137294,W2050417465,2004
W2111137294,W2142499637,2004
W2111137294,W2127307450,2004
W2111137294,W2009422376,2004
W2111137294,W13100705,2004
W2111137294,W2146548103,2004
W2111137294,W1551542124,2004
W2111137294,W2047167129,2004
W2111137294,W2002569088,2004
W2111137294,W1975059575,2004
W2111137294,W3041834803,2004
W2111137294,W4285719527,2004
W2111137294,W4382891143,2004
W2111137294,W1987422110,2004
W2111137294,W1755843160,2004
W2111137294,W2069231485,2004
W1552438934,W2081536964,2004
W1552438934,W2089672273,2004
W1552438934,W2056601774,2004
W1552438934,W2062705080,2004
W1552438934,W2122572959,2004
W1552438934,W2119231080,2004
W1552438934,W2164774782,2004
W1552438934,W85711916,2004
W1552438934,W1987753284,2004
W1552438934,W1608126604,2004
W1552438934,W2091345014,2004
W1552438934,W2101247423,2004
W1552438934,W4244818491,2004
W1552438934,W2240434622,2004
W1552438934,W1964011539,2004
W1552438934,W6638225723,2004
W1552438934,W1986104079,2004
W1552438934,W6607742428,2004
W1552438934,W2003666681,2004
W1552438934,W6773186503,2004
W1552438934,W2052736501,2004
W1552438934,W6637098380,2004
W1552438934,W2166261940,2004
W1552438934,W6772061378,2004
W1552438934,W2009422376,2004
W1552438934,W6636474546,2004
W1552438934,W2138867322,2004
W1552438934,W2044512124,2004
W2024302236,W2169592948,2004
W2024302236,W6601248559,2004
W2024302236,W30517092,2004
W2008416644,W6637971674,2004
W2008416644,W996539584,2004
W2008416644,W1796379827,2004
W2009321732,W2113634802,2004
W2009321732,W2158037930,2004
W2009321732,W6630682179,2004
W2009321732,W2062737404,2004
W2009321732,W2294985758,2004
W2009321732,W2247810280,2004
W2009321732,W2145178170,2004
W2009321732,W2153923655,2004
W2009321732,W1965235031,2004
W2009321732,W2052755137,2004
W2009321732,W2130630796,2004
W2009321732,W1689946554,2004
W2009321732,W2239416292,2004
W2009321732,W2047310881,2004
W2009321732,W1986049249,2004
W2009321732,W2131925136,2004
W2009321732,W2096649604,2004
W2009321732,W2157070558,2004
W2009321732,W2025809398,2004
W2009321732,W2062766966,2004
W2009321732,W2116392332,2004
W2009321732,W1971719398,2004
W2009321732,W2132483665,2004
W2009321732,W2063366997,2004
W2009321732,W1969568644,2004
W2009321732,W1511382190,2004
W2009321732,W1535888970,2004
W2136108450,W3144255200,2004
W2136108450,W2027055847,2004
W2136108450,W2143486421,2004
W2136108450,W2119231080,2004
W2136108450,W1560354205,2004
W2136108450,W2083222334,2004
W2136108450,W2079105963,2004
W2136108450,W2978467185,2004
W2136108450,W4253086900,2004
W2136108450,W2071657576,2004
W2136108450,W2078047375,2004
W2136108450,W2037790842,2004
W2136108450,W2024806610,2004
W2136108450,W1976849335,2004
