source,target,source_year
W1974584593,W3145503734,2013
W1974584593,W2060669545,2013
W1974584593,W2041284908,2013
W1974584593,W2165558283,2013
W1974584593,W2082229705,2013
W1974584593,W1990293817,2013
W1974584593,W2027714334,2013
W1974584593,W2030964520,2013
W1974584593,W2036736022,2013
W1974584593,W2144968255,2013
W1974584593,W2060829018,2013
W1974584593,W1964056524,2013
W1974584593,W7066667914,2013
W1974584593,W2104905450,2013
W1974584593,W2787894218,2013
W1974584593,W1535481092,2013
W1974584593,W1485406629,2013
W1974584593,W2044102377,2013
W1974584593,W2139421711,2013
W1974584593,W2097481508,2013
W1974584593,W2017337590,2013
W1974584593,W6669590550,2013
W1974584593,W2011735049,2013
W1974584593,W2164223342,2013
W1974584593,W2161537925,2013
W1974584593,W1979686514,2013
W1974584593,W2113534353,2013
W1974584593,W1982645812,2013
W1974584593,W2127775323,2013
W1974584593,W2165700458,2013
W1974584593,W2050576295,2013
W1974584593,W4233070958,2013
W1974584593,W2119452648,2013
W1974584593,W1992765891,2013
W1974584593,W1976144991,2013
W1974584593,W2016016887,2013
W1974584593,W2113942092,2013
W1974584593,W73593153,2013
W1974584593,W4250095224,2013
W1974584593,W4239908238,2013
W1974584593,W2118150522,2013
W1974584593,W3156302520,2013
W1974584593,W2149028520,2013
W1974584593,W4285719527,2013
W1974584593,W2034694694,2013
W1974584593,W2129905273,2013
W1974584593,W2998216295,2013
W1974584593,W1594031697,2013
W1974584593,W3145128584,2013
W1974584593,W2055196116,2013
W1974584593,W2026543586,2013
W1974584593,W2103111128,2013
W1974584593,W4302563578,2013
W1974584593,W2319794630,2013
W1974584593,W2044233129,2013
W1974584593,W4242123375,2013
W1974584593,W4210727445,2013
W1974584593,W2076653827,2013
W1974584593,W4233014035,2013
W1974584593,W2102201073,2013
W1974584593,W2096080031,2013
W1974584593,W1823329909,2013
W2091236139,W1737853022,2013
W2091236139,W4242122301,2013
W2091236139,W6679445534,2013
W2091236139,W1996908850,2013
W2091236139,W1965305253,2013
W2091236139,W2153173351,2013
W2091236139,W2040541337,2013
W2091236139,W2158943277,2013
W2091236139,W2117616434,2013
W2091236139,W2106080720,2013
W2091236139,W3150015706,2013
W2091236139,W2155377374,2013
W2091236139,W2030246490,2013
W2091236139,W2013996050,2013
W2091236139,W2037396600,2013
W2091236139,W2023202080,2013
W2091236139,W2114265882,2013
W2091236139,W2138723031,2013
W2091236139,W2161114148,2013
W2091236139,W38548012,2013
W2091236139,W4206220710,2013
W2091236139,W2128226234,2013
W2091236139,W2142493242,2013
W2091236139,W1986725403,2013
W2091236139,W1982397956,2013
W2091236139,W2142495500,2013
W2091236139,W1970569592,2013
W2091236139,W2156186295,2013
W2091236139,W2159401652,2013
W2091236139,W1992765891,2013
W2091236139,W2170061697,2013
W2091236139,W6640427325,2013
W2091236139,W2112250557,2013
W2091236139,W4239946314,2013
W2091236139,W6675749768,2013
W2091236139,W2119828234,2013
W2091236139,W2151132131,2013
W2091236139,W2133498673,2013
W2091236139,W1727854234,2013
W2091236139,W2130154693,2013
W2091236139,W4214766495,2013
W2091236139,W2049137550,2013
W2091236139,W2527276559,2013
W2091236139,W301075467,2013
W2091236139,W1992928607,2013
W2091236139,W1932370209,2013
W2091236139,W1506965148,2013
W2091236139,W1563293148,2013
W2091236139,W2005311637,2013
W2091236139,W2160382748,2013
W2091236139,W2106317998,2013
W2091236139,W2053046807,2013
W2091236139,W1594453896,2013
W2091236139,W2119081965,2013
