source,target,source_year
W2136011578,W2117341474,2006
W2136011578,W23903483,2006
W2136011578,W2277865200,2006
W2136011578,W6634953874,2006
W2136011578,W2134965083,2006
W2136011578,W2043350773,2006
W2136011578,W6602243987,2006
W2136011578,W1595217432,2006
W2136011578,W3151224251,2006
W2136011578,W6653227391,2006
W2136011578,W4241730892,2006
W2136011578,W6697594334,2006
W2136011578,W2171873041,2006
W2136011578,W3143519989,2006
W2136011578,W3160104214,2006
W2136011578,W2131047862,2006
W2136011578,W4238199950,2006
W2136011578,W3149313788,2006
W2136011578,W2121979170,2006
W2136011578,W3147186191,2006
W2136011578,W4249671011,2006
W2136011578,W2141763411,2006
W2136011578,W2155155926,2006
W2136011578,W4240326277,2006
W2136011578,W3144644875,2006
W2136011578,W1971071758,2006
W2136011578,W4241442651,2006
W2136011578,W2051156737,2006
W2136011578,W2146920018,2006
W2136011578,W3136895965,2006
W2136011578,W4250923015,2006
W2136011578,W2117717353,2006
W2136011578,W2006007100,2006
W2136011578,W2088906910,2006
W2136011578,W2156760499,2006
W2136011578,W4251846088,2006
W2136011578,W55020573,2006
W2136011578,W2763192925,2006
W2136011578,W2133281300,2006
W2136011578,W2533408896,2006
W2136011578,W2121768666,2006
W2136011578,W2156988816,2006
W2136011578,W2297176710,2006
W2136011578,W1585667180,2006
W2136011578,W2082246999,2006
W2136011578,W2119391846,2006
W2136011578,W2117236520,2006
W2136011578,W2011821279,2006
W2136011578,W2113001609,2006
W2146679896,W2019046028,2006
W2146679896,W4255176969,2006
W2146679896,W1966951973,2006
W2146679896,W2018856127,2006
W2146679896,W2006090350,2006
W2146679896,W2028406909,2006
W2146679896,W2132040258,2006
W2146679896,W4235505822,2006
W2146679896,W2146680453,2006
W2146679896,W1838945765,2006
W2146679896,W2196501509,2006
W2146679896,W6681913688,2006
W2146679896,W1810950831,2006
W2146679896,W2131189186,2006
W2146679896,W1974339500,2006
W2146679896,W2048538797,2006
W2146679896,W2112339460,2006
W2146679896,W2021518417,2006
W2146679896,W2109858254,2006
W2146679896,W2167428947,2006
W2146679896,W2156069893,2006
W2146679896,W4232039784,2006
W2146679896,W2090640564,2006
W2146679896,W2070812389,2006
W2146679896,W2048107698,2006
W2146679896,W2058632882,2006
W2146679896,W2072263576,2006
W2146679896,W2038721957,2006
W2146679896,W2147466267,2006
W2146679896,W2167803429,2006
W2146679896,W2538055499,2006
W2146679896,W1516293359,2006
W2146679896,W4233182057,2006
W2146679896,W2122164634,2006
W2146679896,W3142110574,2006
W2146679896,W1596371655,2006
W2097797019,W2110955233,2006
W2097797019,W4245815701,2006
W2097797019,W4252100329,2006
W2097797019,W2006953559,2006
W2097797019,W2138867322,2006
W2097797019,W2135917749,2006
W2097797019,W2159452042,2006
W2097797019,W2139383790,2006
W2097797019,W2093513099,2006
W2097797019,W2111967893,2006
W2097797019,W2116467811,2006
W2097797019,W2102403324,2006
W2097797019,W3151224251,2006
W2097797019,W2046686567,2006
W2097797019,W2147825841,2006
W2097797019,W2145255847,2006
W2097797019,W2157469204,2006
W2097797019,W2128988020,2006
W2097797019,W2072941425,2006
W2097797019,W2006060268,2006
W2097797019,W1993500142,2006
W2097797019,W2029692362,2006
W2097797019,W2125780823,2006
W2097797019,W2106705035,2006
W2097797019,W2132715022,2006
W2097797019,W2038839211,2006
W2097797019,W2146762185,2006
W2097797019,W2113001609,2006
W2097797019,W2033764699,2006
W2097797019,W2135711052,2006
W2171602937,W2130213901,2006
W2171602937,W2130765509,2006
W2171602937,W2103481871,2006
W2171602937,W2070571659,2006
W2171602937,W3145706096,2006
W2171602937,W3141149520,2006
W2171602937,W2126560733,2006
W2171602937,W3148132856,2006
W2171602937,W3151224251,2006
W2171602937,W3147279153,2006
W2171602937,W4232019315,2006
W2171602937,W2119231080,2006
W2171602937,W2099096003,2006
W2171602937,W6602991529,2006
W2171602937,W3137191049,2006
W2171602937,W6630989130,2006
W2171602937,W3143519989,2006
W2171602937,W2121348157,2006
W2171602937,W2113612687,2006
W2171602937,W2146920018,2006
W2171602937,W3149422877,2006
W2171602937,W4244965952,2006
W2171602937,W6628853308,2006
W2171602937,W4249605190,2006
W2171602937,W2113001609,2006
W2171602937,W2171733806,2006
W2171602937,W2156988816,2006
W2171602937,W2117616757,2006
W2171602937,W2161955943,2006
W2171602937,W1521560928,2006
W2171602937,W75109031,2006
W2171602937,W1480146631,2006
W2171602937,W2030099369,2006
W2171602937,W2104451730,2006
W2171602937,W1971530202,2006
W2171602937,W2100087065,2006
W2171602937,W1564611446,2006
W2171602937,W1533333879,2006
W2171602937,W2150162658,2006
W2171602937,W1518163708,2006
W2105912313,W2140036595,2006
W2105912313,W1993505169,2006
W2105912313,W6602557207,2006
W2105912313,W2109988760,2006
W2105912313,W2162164327,2006
W2105912313,W2092901503,2006
W2105912313,W2144402837,2006
W2105912313,W4234004329,2006
W2105912313,W3146440103,2006
W2105912313,W2018478414,2006
W2105912313,W2024481357,2006
W2105912313,W3137220996,2006
W2105912313,W2118891797,2006
W2105912313,W2124477594,2006
W2105912313,W2091483166,2006
W2105912313,W1980301346,2006
W2105912313,W2142893151,2006
W2105912313,W2102185825,2006
W2105912313,W2170715240,2006
W2105912313,W4253520742,2006
W2105912313,W2170553504,2006
W2105912313,W2091739666,2006
W2105912313,W2095343473,2006
W2105912313,W2032998643,2006
W2105912313,W2146150033,2006
W2105912313,W4237924219,2006
W2105912313,W2082814190,2006
W2105912313,W2294830145,2006
W2105912313,W62343407,2006
W2105912313,W2157985566,2006
W2105912313,W2107047260,2006
W2154069299,W6631828510,2006
W2154069299,W2007945933,2006
W2154069299,W2235327273,2006
W2154069299,W3144372682,2006
W2154069299,W2072420340,2006
W2154069299,W6676253818,2006
W2154069299,W4245129357,2006
W2154069299,W2046129410,2006
W2154069299,W2103203534,2006
W2154069299,W2152771742,2006
W2154069299,W2138624212,2006
W2154069299,W6602647839,2006
W2154069299,W2004360551,2006
W2154069299,W1963616378,2006
W2154069299,W2042728437,2006
W2154069299,W2069957264,2006
W2154069299,W2122585444,2006
W2154069299,W3009720000,2006
W2154069299,W2122100287,2006
W2154069299,W3004076791,2006
W2154069299,W6608068469,2006
W2154069299,W2998555201,2006
W2154069299,W2156700256,2006
W2154069299,W4250298056,2006
W2154069299,W1502588543,2006
W2154069299,W1981220214,2006
W2154069299,W2101627777,2006
W2154069299,W2130479394,2006
W2154069299,W4247746176,2006
W2154069299,W4245933748,2006
W2154069299,W2107792420,2006
W2154069299,W65018654,2006
W2154069299,W2005999035,2006
W2154069299,W2144505248,2006
W2154069299,W2026258231,2006
W2154069299,W2164369380,2006
W2154069299,W197428686,2006
W2154069299,W98308503,2006
W2154069299,W2004160697,2006
W2128205813,W4234476136,2006
W2128205813,W2073470731,2006
W2128205813,W2138987052,2006
W2128205813,W2123646279,2006
W2128205813,W2002080270,2006
W2128205813,W2131520349,2006
W2128205813,W4240289972,2006
W2128205813,W1566368032,2006
W2128205813,W4234263993,2006
W2128205813,W2028345935,2006
W2128205813,W3146631878,2006
W2128205813,W2041606873,2006
W2128205813,W6602340471,2006
W2128205813,W1975230801,2006
W2128205813,W3152434158,2006
W2128205813,W4242000945,2006
W2128205813,W2142917543,2006
W2128205813,W6679516948,2006
W2128205813,W2077683658,2006
W2128205813,W2541114472,2006
W2128205813,W56168882,2006
W2128205813,W2034070517,2006
W2128205813,W2065380250,2006
W2128205813,W2117698763,2006
W2128205813,W2131042673,2006
W2128205813,W2113270839,2006
W2128205813,W2242798320,2006
W2115770648,W2057238723,2006
W2115770648,W2019928593,2006
W2115770648,W2136278386,2006
W2115770648,W2050859748,2006
W2115770648,W2295355433,2006
W2115770648,W2180723759,2006
W2115770648,W4255370691,2006
W2115770648,W2070571659,2006
W2115770648,W2088091577,2006
W2115770648,W2121341353,2006
W2115770648,W2033319097,2006
W2115770648,W4244065811,2006
W2115770648,W2148120530,2006
W2115770648,W4237685258,2006
