x_tsne,y_tsne
1.8258289,-3.0275626
10.9491005,-8.387018
3.051496,13.428059
-6.354977,-8.033722
-5.3687377,9.880042
-6.729785,-0.6020895
3.892012,15.272869
7.7564197,-0.6479559
1.1660237,15.0513
3.6990871,6.3183947
-7.2227316,6.8582387
16.43755,7.7155857
17.26831,-2.8854058
2.7034473,-2.2255263
3.932669,1.2023659
-4.059192,7.7326393
-0.5153816,5.0943174
-4.214382,-3.59551
-2.7995095,15.53072
-15.550492,-3.2045224
8.806141,-3.4558597
10.303331,-3.177363
-1.2983463,13.98665
2.6103692,16.55312
-1.3386691,6.2709937
9.16397,4.752423
5.74564,7.851508
0.8633009,12.740202
4.0978036,-8.65346
10.911894,-0.88687927
10.097764,9.724215
9.750203,9.378192
-0.62477607,6.134926
10.475833,8.4578905
3.3806534,3.0898087
1.2711256,-7.1487784
0.20882162,7.103749
12.724637,2.9567091
14.435241,1.9332049
8.958571,7.880937
1.2086945,16.138376
12.3690195,4.30903
2.7630856,17.139742
1.038373,17.304604
7.1751046,5.3910937
6.564126,5.8239417
4.558602,11.965069
1.7656412,13.918669
5.770153,2.035304
-15.568835,-2.1034636
-2.436397,12.973113
-16.989973,-3.8820612
8.1076765,-1.7629454
2.5416732,14.595209
2.418343,3.500433
2.4096293,15.927207
-2.8482447,14.124962
-13.724218,-5.1943846
-1.9725988,-1.1909904
-4.927793,8.850974
-6.435727,-10.464428
14.055862,4.2783327
-10.862321,1.5142627
-4.0311174,2.3987973
-14.465087,-5.806339
13.383067,7.1011553
10.941334,-8.382431
1.8119928,-3.5343347
1.6674184,0.32940444
-4.3057127,-12.67523
-5.9038644,6.3114576
-1.0465989,-1.2038672
-6.445309,-3.9849918
-4.2361164,-9.4528
7.6293216,-4.748093
-8.712862,0.18275608
-4.894226,-2.1274154
-1.4652812,-5.378351
-7.9491735,-2.1470616
-5.83658,-8.045324
-10.097878,-4.6082435
-5.9110017,-2.5314493
-2.217988,0.5698078
-9.564107,1.8864818
-3.2858152,-7.8162165
-5.8695602,5.0790043
-5.8707867,2.560608
-8.227061,-3.3437161
-9.992046,-2.6871183
-9.917185,-6.7561016
0.8436136,14.3053255
9.23817,5.790706
13.540617,2.4092035
-13.207575,-5.536511
5.013993,2.4121103
-0.635293,5.539383
0.31801116,14.928403
-4.8425627,-2.130412
9.04462,-3.2452922
4.6519012,1.6834035
-4.655551,-12.387437
8.8475,7.931503
2.7006624,12.99322
-4.0915575,2.5247672
-15.518366,-3.1552222
1.8819177,14.80085
3.090467,-7.9200616
0.6772494,12.375656
5.085168,1.3015379
2.3491828,13.40656
4.183652,0.55397415
-5.8477287,6.4012704
-15.572481,-2.0453343
3.989271,-8.635455
2.1952488,-7.217663
8.423271,-2.743438
-6.499963,-10.526578
-5.058095,-6.7578077
-6.0733767,-7.8278937
-9.662949,1.3545486
-8.608056,0.15551612
-9.798656,-4.7676764
-6.1360087,-6.5050554
-9.39709,2.1117375
-10.905926,-5.794276
-2.189968,-6.7559247
-7.19406,-4.1141257
0.93589276,17.616457
14.910002,3.8041093
-10.567149,-4.5944557
2.7796886,-2.1332319
10.567396,8.3666935
2.1090286,-6.5242085
2.76293,15.19711
8.461867,5.1336184
10.254806,-2.57636
-5.337122,-4.7561855
7.9036236,-1.1633412
3.6577148,6.302012
-2.9927304,-7.8789186
12.290588,0.9724525
-1.691406,14.6942625
14.486325,3.5721009
9.471625,5.30298
0.014858321,-6.347323
-1.927277,14.397777
8.323196,-4.2029634
17.26754,-2.8841107
12.416173,4.3248854
-13.297794,-5.4198923
-5.786292,-11.236681
-6.475264,-4.9749207
-4.478234,-7.6803484
-6.675449,-4.7106385
-10.321399,1.9550842
-1.6298832,-5.357293
9.703164,5.7290764
13.4345045,6.942261
-7.062151,-4.3020177
4.620429,0.5215064
11.044362,-1.0450865
14.543694,1.7346916
-2.1788979,0.6347883
14.681507,4.5231414
3.4364073,3.4390368
0.25108302,12.868921
-9.048407,-7.483056
-9.622071,-6.84175
-1.9762901,-2.9556136
-2.614246,-1.3106884
-9.639265,-5.654418
-4.957476,-8.473177
-8.287878,-1.5346628
-10.024525,-2.628532
-8.751972,-4.276414
5.7566805,7.876533
14.031618,4.1124954
14.353391,1.6272616
16.426003,7.80805
14.041361,5.651024
-1.7924533,13.99078
-6.458969,-11.319211
2.257748,-6.404884
4.084746,2.8399763
1.6355927,-5.5782247
-5.554449,-11.0606575
-2.3591645,-0.38862893
-9.316948,0.64689136
1.7746718,-7.6466894
8.82604,5.842665
-2.6495166,-1.2361737
7.0751495,3.2452748
1.2725548,-6.732654
3.1885455,-6.4841228
-7.8497033,-10.855124
11.940782,-1.6737828
15.508795,4.7172823
13.842052,7.5546355
5.579129,2.8941903
-8.094696,-5.4198
-5.9283457,2.518959
-3.3897483,1.7463471
16.17487,8.184168
