x_tsne,y_tsne
6.7615185,-10.511599
-4.134481,-6.1631446
-11.542994,-3.147701
8.796218,-3.463765
4.82744,-6.317838
-11.376576,-1.2169691
10.704407,-4.4894066
-3.8813956,-7.993853
8.93114,-21.164492
5.95909,16.71872
5.568706,-13.252589
9.93616,-19.999523
-6.2618957,-6.526577
6.6864915,-10.528308
9.306865,9.432216
0.20634887,-5.816174
0.7719492,-13.913331
0.5398405,-23.048067
-1.6160716,-12.041786
18.999308,4.541722
-10.135945,-4.941688
10.687417,12.006991
13.595279,8.989197
-7.4665318,18.524775
8.6783,-0.7123103
-8.339871,-14.4130335
1.1031923,-2.7205436
11.587564,16.542984
-4.9931993,-19.449804
-8.36697,-9.245446
-1.760471,-7.440815
0.55242825,-21.279993
5.3039227,-1.7931131
3.4414463,-23.787413
4.770974,16.242353
9.640835,-16.761005
-6.587401,-22.172863
-9.354482,-6.898885
11.568738,7.851095
-6.935279,-2.0974474
6.878978,5.1582484
5.9784894,-17.490938
1.906565,-12.951845
-1.7577043,4.278224
4.1058135,-13.384631
14.693304,-0.891093
5.7297125,-20.767141
1.1656775,-18.035818
14.51931,0.61793905
4.1340704,-20.81732
-1.9741642,-15.2666025
8.903842,-6.8354244
8.483121,-18.567463
-6.7099247,-9.86277
5.339933,-19.429909
12.249044,-6.17746
3.2910526,-0.93435866
-0.5122646,11.567138
-2.2656856,-10.611789
15.357347,13.85272
16.096355,-4.1107125
-10.293932,19.528816
-11.85559,-7.8721886
-7.5819173,-4.590813
-2.3933973,6.4848
-7.3919954,15.417467
0.3426132,14.161177
-3.3576312,17.618065
-7.530697,7.4523063
-3.9776227,16.749514
-2.4052055,13.533854
-1.6612475,8.480281
-3.2711604,15.339267
-1.6322178,20.003119
0.6751383,20.64667
-6.260064,10.679032
-3.9388535,10.089042
-11.014055,14.609853
-3.204517,21.220509
-12.00236,7.5409284
-11.411316,17.192842
-6.164077,-12.444357
0.7717172,-6.243021
-6.1104097,-16.756855
7.2203107,-16.738014
2.9595048,15.7071
-9.366004,10.176575
-10.108059,9.841337
1.7936856,10.572008
-4.403841,-11.527851
11.701396,11.540617
-13.7173195,13.70871
5.6959534,-17.264029
