x_tsne,y_tsne
-16.711655,5.5162086
-9.475251,16.942507
-12.361681,3.9060714
-2.3483038,-4.660767
-10.11437,-0.84494656
-16.402948,-2.3882236
8.09346,3.1169395
1.7299792,-21.409628
-1.5116346,8.784814
-11.630955,17.358892
-10.694521,-7.7838173
-9.160645,-9.476884
-8.247956,-5.659086
2.1108463,-16.926178
-16.311274,16.38275
-10.386318,14.639812
-2.2627885,20.533438
-0.2977105,-17.666054
5.5629086,-8.292804
-5.437438,8.259298
-17.16868,16.345566
-5.752582,7.0422425
-15.185947,-5.399452
0.13969478,16.113567
2.9012609,-18.819902
8.531637,6.0039134
-11.942094,6.580896
1.9435078,0.40299994
-10.862143,-1.9840308
12.8468,-6.408154
-7.042627,14.401619
-2.2120025,16.857637
3.3439975,6.349751
-18.187572,-3.5651953
-14.374207,0.69719464
-3.8066342,9.745723
-12.33912,-5.8300786
-9.025932,-4.3395314
-0.794863,14.576481
7.0369644,11.92198
-17.765026,-1.4991094
-16.520151,6.7938194
-16.569601,-6.1660995
-17.962154,-4.698093
-8.9044695,9.387646
4.380605,-21.917877
1.6740634,2.042702
-12.537704,-3.6482506
-11.071122,-4.3953376
14.630495,-6.890804
1.4585909,10.051527
-4.058867,18.656816
-1.2020459,17.007607
2.84048,13.528476
-7.5008035,10.131359
-7.2034593,-3.8974016
8.336845,-19.654657
-7.391853,3.6640203
0.8054027,13.7777605
-11.386522,13.41416
-0.26105753,11.006865
6.83614,14.210627
-14.069799,-2.210938
-12.785648,2.1913257
-7.1759305,17.449032
-3.1727345,15.022332
3.3641741,-19.93119
-6.950767,-1.1577817
4.731093,-19.117365
-4.8266177,15.823418
5.0067544,7.082012
9.728016,9.10236
9.0290985,-6.0313325
0.015429687,-10.447758
10.38775,-12.457776
11.717003,-12.553489
18.709887,-12.554448
5.288536,-14.220226
8.681019,-5.146838
11.542846,-18.99936
13.2244215,-17.09652
8.476172,-12.906308
11.296877,-15.188471
7.506575,-9.573506
2.3742807,-18.870039
11.857096,-20.12974
7.9070263,-17.301365
10.1311245,-7.988805
16.167637,-10.729187
9.359056,-10.566519
16.03587,-15.609806
3.9467552,-18.103848
11.719618,-14.0522585
15.53626,-8.824423
-2.701151,-18.895994
-4.3581324,7.7325892
-4.9802666,-3.5743537
15.825715,-0.3962846
-8.024159,-16.16836
-2.509699,-13.248546
5.381044,-24.101715
11.814823,-10.878793
-7.5739017,11.573301
-4.753796,12.545861
15.275728,3.1127048
-13.057665,8.4295845
3.1208084,13.430577
-13.235434,10.065659
-6.478046,20.808064
3.9993327,16.955805
10.189249,-14.592082
-3.389862,4.3209195
1.8047097,16.9349
8.444657,1.6895026
-18.027754,-3.769596
-4.607539,8.703879
-9.500887,11.911939
6.4799485,9.859448
7.32533,5.302596
-17.286213,5.745242
13.935525,-13.925414
12.427299,-4.548251
1.3287058,-19.14473
0.5535528,20.485073
-9.437998,-5.2915635
13.115175,-10.620026
15.678628,-1.7310538
-17.033525,5.4613485
6.756105,6.138965
2.3981721,0.94700176
-17.119267,-1.8503135
0.73351806,1.3465396
-2.930431,20.26771
-10.622157,-7.9165154
-17.879122,-1.336437
-1.7992923,-5.0632052
14.487234,-13.500252
7.4066033,11.862204
-11.745333,17.422531
-4.394893,19.167625
-14.194896,-1.7480416
0.5763618,20.516047
3.95351,6.631569
-12.627441,1.6944621
-13.34116,1.6444829
-7.658633,-1.9262534
1.3944715,0.70303833
-3.183134,19.130661
13.728246,-12.604788
3.9087613,-13.068359
11.226832,-18.665907
16.180952,-8.85466
4.3463535,-12.525216
-3.2479002,13.333313
5.358286,-24.233551
4.1342716,16.964716
-4.36045,12.266506
1.1413032,2.1707864
2.6260324,17.01291
6.849626,14.101296
8.551908,5.8986216
-15.923833,-5.9411135
-0.91471386,13.643456
-2.6708763,-18.878824
-5.1370792,16.157108
-10.52203,17.16029
-8.03167,-16.163198
-3.3240654,18.666222
0.50616723,1.7430104
-1.8504269,13.141979
-9.893059,-8.77554
15.350513,-0.06525679
-9.119747,-4.047408
-8.636836,-4.035697
9.09859,3.1734004
16.035599,0.7890379
14.880365,-7.357816
-16.822563,7.243344
15.828478,-12.987556
12.512822,-5.007401
15.115272,-14.543938
-17.255766,16.34839
-0.21054251,11.01714
-7.407355,3.6593075
-3.7675056,19.50459
-13.567756,10.668439
-9.281,-9.392723
-14.68178,-4.7699065
9.782178,9.07236
-12.610339,-3.3255637
-4.748924,16.462091
-10.392855,-1.3412204
-6.4966116,20.875933
-4.527268,17.438765
-0.96790457,17.251139
-3.8702624,3.2623563
-2.6952262,4.631072
-12.838337,10.354662
-3.3400466,5.066515
-13.136625,-6.2529283
-9.23534,-1.5358391
16.323765,0.4162975
8.671523,-17.404781
-4.083769,4.6338844
-9.35101,17.223549
9.010015,-6.0213437
18.818476,-12.643626
15.190083,-14.076605
8.329575,-17.807816
14.035016,-14.435098
8.838012,-9.82101
5.6548486,-13.635887
5.2631125,-12.388951
-1.4586868,8.702648
-7.0752625,14.449576
-1.3043792,7.545058
-12.735394,-4.9436154
-7.3169637,9.042757
-13.731822,-2.2060452
-7.568209,9.9520235
15.286846,3.074407
-12.553193,10.483848
-12.9689865,-3.7093604
-5.7529244,11.274461
-6.340752,-3.1139898
-12.772905,-5.7585125
-6.668357,17.504984
-4.865717,12.257276
-4.576435,8.103436
1.5885696,9.980279
-7.72909,-1.1976274
-6.7875643,-1.7011282
8.684654,3.3237438
15.300102,0.52938586
11.646285,-18.36233
7.2147837,-12.054996
5.6518016,-7.488767
7.7497654,-9.182276
14.3435955,-15.1688385
-13.262857,2.2097337
-7.0161405,9.192775
-0.87095296,14.47757
-4.097734,9.2631645
-7.359983,-0.82167643
-2.5135546,-13.238645
-2.9546843,4.115382
6.2531304,-8.567764
5.0983434,-13.034042
4.5302978,-13.5765
0.1838846,14.01075
16.714947,-11.219359
7.476449,10.918517
-2.3887475,-4.765791
13.023502,-14.096957
8.770247,-13.353596
4.3041334,-14.205276
0.008127572,-10.451648
16.424606,-11.794309
11.791033,-13.011036
12.411773,-18.016352
9.798134,-9.729869
-4.952744,-3.6116352
5.193005,7.1834393
6.8327913,11.020914
8.43784,-10.254388
5.4985676,-24.408054
8.197249,2.3186626
8.374736,-16.927166
15.812161,-11.198295
-8.099621,17.497997
-12.041831,4.0358
8.87436,1.787543
-3.8108675,11.913553
8.077103,-7.4647093
17.48744,-9.631211
8.785982,-8.229613
