x_tsne,y_tsne
-27.518827,-15.510343
3.0742185,-2.1057413
-14.448867,8.393027
-12.806047,24.819221
4.4997535,-8.104236
-30.376373,-17.652641
-23.985598,3.9450707
-14.187981,3.0688713
6.3545856,-19.403875
-33.32582,0.46464232
28.732697,19.30346
-27.85362,-20.581709
-3.005305,-2.5583389
-5.6203914,10.594438
-43.879646,3.2049186
3.1823356,-19.625084
-20.383944,19.78257
-15.891808,-8.243303
-16.450388,15.378844
-4.6588163,-1.6988907
-20.368364,12.725227
4.6184144,-16.852615
-12.143197,5.695531
-31.819656,-18.956516
12.206577,6.583572
-31.944117,14.9596815
-14.102582,0.16103452
-27.614943,-15.57007
-17.717642,12.2615385
-17.096174,-0.9516549
2.7181427,-6.1620502
-37.656002,5.4400144
-41.83841,4.174695
30.697206,4.622049
33.83259,-11.305611
10.100258,19.661312
-29.202055,3.5648172
24.23977,8.886473
37.67254,-14.972159
26.581589,-5.698384
25.662434,-14.220295
40.243176,0.05519474
21.209442,14.800887
39.167854,0.23898089
20.499292,12.230539
21.481327,-18.400461
18.620874,14.188323
18.39874,11.7084055
8.800958,6.1591177
27.559265,-3.570543
36.25601,-17.819233
-2.5700755,29.599998
39.893505,14.962816
43.748962,-10.7342005
-9.33605,18.529293
41.517902,7.0762377
35.73686,-15.384717
42.530434,-4.2243423
10.177131,10.24583
13.247471,13.656275
36.512672,9.151126
18.604124,16.764921
33.73587,2.0700078
22.559767,1.8907115
-24.07366,1.6351082
-19.876858,9.281232
-4.7196107,-7.0625315
-19.908043,6.269521
-21.91214,7.9510226
-23.94484,7.653477
-9.748597,-12.605364
-19.888483,17.040232
-17.742561,-12.425289
-0.21984816,-9.695332
18.910528,1.9132524
8.208786,-6.893361
-24.718319,-10.878943
-27.603151,0.14883661
-4.2890654,-11.964956
-27.98027,6.802883
-25.593483,6.2107553
-22.772606,-12.446988
-0.3332189,4.2668777
17.356226,-5.4001184
7.4580607,-9.863694
-9.884076,0.9732121
-16.202442,-20.23662
-8.557593,9.912373
-16.447344,-15.490656
-13.261039,-2.00138
-9.236734,-19.078651
-11.472046,14.223091
-32.504642,9.348058
-22.406868,-17.557442
1.6052082,9.848531
-10.645519,-7.4988914
-7.9150558,4.714268
-14.327461,-12.630969
-24.466383,-2.243992
27.748005,-0.48633304
-2.9100697,25.268648
34.90186,8.095827
30.585629,-13.11199
-9.026222,14.491129
-34.735764,-5.1539526
-42.27544,-8.166551
38.071384,5.7126007
0.592701,28.841713
36.080887,18.071653
18.64756,-6.1316
2.7730794,20.45428
-18.39931,13.744866
26.519344,-11.578816
5.917645,-20.62043
10.313382,-6.509441
-21.089762,2.2802286
-28.4214,-11.368574
-16.272503,-18.895605
15.010784,19.026491
-2.947572,4.080791
39.738716,16.609764
41.910114,-11.074249
29.472963,7.9594264
-11.71624,-10.464617
17.104818,14.680033
8.6105795,-3.9431057
-28.092737,-7.441166
-26.445904,13.13904
-22.121021,-9.300924
-21.771,-26.646206
40.160324,11.528725
43.383812,17.013449
22.034695,-22.632462
0.6553668,16.911808
25.120846,-1.9112458
-37.452824,-1.0071259
0.13441917,-5.86958
-39.24793,2.830139
36.89744,1.7828795
-9.219702,-4.631767
-9.685308,2.9196692
0.006005308,28.688938
-42.481117,1.2683041
-2.4142697,23.908651
40.97603,18.301998
24.320114,6.0219584
43.20648,3.6234922
6.9796023,-19.191797
-24.227005,9.388485
-19.233309,-20.193905
41.24316,-9.378676
-22.20399,-5.0203633
6.130207,-10.393572
42.878403,8.846359
-8.665631,23.350874
-24.585264,-5.3170767
27.931595,14.345304
3.1968796,-2.1889334
-41.60431,5.7707977
-16.088081,-8.982664
3.6400397,-5.807262
2.1017144,-0.012101968
-22.104143,-5.175486
-5.5275545,10.616948
-28.073996,-20.715734
-30.015852,-19.101799
-9.882844,0.81896204
-32.252495,-18.56778
-2.6321135,-2.2691262
12.590997,6.600003
-28.818249,-19.825056
1.4567635,-10.653438
-19.441235,5.633951
-35.46023,-4.3627696
-42.066414,4.294917
4.0973744,-11.385219
6.542662,-7.013348
-21.540644,-16.176569
27.943628,-2.9772997
23.330256,1.5102867
6.066459,-20.30476
10.057573,10.365595
10.246689,10.963982
37.778305,-14.031602
10.087544,20.018044
21.152071,-18.120417
17.218596,16.436594
8.537527,5.8007874
36.100407,-15.325135
-0.22886978,17.40738
9.258253,20.599371
-15.789365,-19.047401
-24.55611,-2.3497155
-9.236714,-19.081451
-23.47679,6.5315404
1.8356235,-1.3419627
19.206583,1.9930494
-27.789215,-13.657588
-15.49644,11.906384
-24.83907,-2.296636
7.6101804,-9.986099
-4.4102173,-6.712279
-4.678621,3.518559
-32.434887,14.981646
-24.870989,-2.4190366
-25.533913,6.8929625
-13.80047,5.0359373
-25.333666,-14.664399
4.584697,-8.092904
-8.594304,9.889975
-16.264902,-15.555581
-27.88777,7.326843
-40.383347,0.40860087
-27.891472,-6.3558073
-8.554128,9.902975
-1.8866811,24.190062
-25.1812,-18.153471
30.709627,5.207205
22.483267,2.9580822
6.5721335,-7.914536
-18.31565,13.799822
11.001864,5.196702
-4.727738,-12.734145
22.02854,-23.4443
22.956936,2.9154007
-30.240602,-17.635303
33.439842,0.46659344
-31.140507,-18.448479
-9.008299,1.7692289
2.903164,-17.00768
28.0264,-0.3242757
-14.387937,-12.662164
10.724666,10.44188
18.703487,13.113035
13.3403635,13.101076
41.499443,7.054342
8.944677,11.017408
-21.532028,-26.981031
29.294777,8.217299
17.744892,14.18515
17.089794,14.9884815
5.941417,-9.556194
-24.495825,6.7097178
24.438728,6.185131
38.913372,-14.603558
31.191885,-13.309377
38.51688,5.6645656
36.973206,-16.19502
18.177195,12.884431
9.581614,19.665737
4.276688,-17.463987
38.119038,-15.481463
22.39922,-22.785376
42.381413,-12.07692
31.247972,-13.126488
18.337776,11.56191
10.628023,19.781359
-9.184337,-4.587642
-29.208014,3.555261
38.838264,4.772007
27.608538,-3.0832524
36.726795,7.1653814
30.570633,-0.40990674
36.540306,-18.122427
9.446236,7.611883
30.671041,-12.562248
40.005306,17.763016
35.879547,10.223365
-13.183519,24.732492
4.254187,-2.5671768
-19.97126,5.8976803
-39.60447,4.3043447
-14.354429,-12.646249
4.205561,-4.4166007
-10.428548,-13.310105
-8.211043,-7.5199027
-14.78502,1.2657313
3.7484465,-6.7172823
-19.332354,13.32823
-31.598839,-17.863224
3.8690996,-2.9622364
4.5894475,-17.017735
-27.10515,-20.157188
-27.474169,-20.724674
-20.732494,19.310614
-40.4185,1.473717
-12.325829,24.802382
-38.199345,-1.1135377
-18.015612,-20.412
-17.349129,-15.351099
10.133003,19.174927
-23.940886,-3.4510849
-38.028324,0.15161772
-3.0021994,-6.352092
-20.636559,-19.378859
-39.705166,1.1128622
-7.9739475,1.3062156
-33.74111,1.2434831
-0.77454907,6.049598
37.278893,3.8611956
-38.529083,-1.5657603
-20.258682,17.936003
-2.5917995,-13.977238
-40.940357,3.6477838
-21.619059,-26.942005
-14.381453,10.893343
-18.05853,-9.682466
1.4043072,-6.646283
-17.604342,-10.428444
-26.466455,13.144717
9.970519,-6.528505
22.199196,2.063112
-5.6125307,10.601281
-30.203705,-16.22819
-17.799885,-0.4073663
29.521593,19.703522
-24.184446,1.5878208
26.33639,-2.4198978
-20.712046,1.0975296
35.15838,9.050806
5.5061765,-9.539059
-36.374813,4.7647038
40.748516,18.781101
39.62987,15.671641
-33.966125,0.6589992
0.3688025,15.44276
16.186102,13.354261
19.391396,-5.6795626
24.12365,-0.052903123
-0.9446535,-5.4809394
-28.407206,-11.767582
-33.910145,0.323903
0.69730276,16.85853
-27.125772,-13.281925
16.54657,13.222287
40.37185,18.787304
-22.12835,-4.4225273
27.2013,-15.652817
28.215666,-13.998134
10.733824,21.386467
38.392754,-14.901936
39.24574,16.70755
36.86388,6.9780755
8.902747,6.1356072
38.703667,10.802601
20.026138,14.257245
26.532394,-12.983398
37.884964,-14.439763
10.776993,7.1933055
29.623219,8.692842
12.36014,19.88181
39.063824,0.22668734
21.2315,14.893805
4.7732077,-3.0688896
10.530575,10.697772
2.051799,16.123392
-21.10027,20.08814
-37.790485,5.1652865
-21.586494,-3.1357093
6.927949,-7.0429673
4.450608,-2.4190729
-17.182947,14.821026
-33.307243,-18.16037
-14.044069,0.15724434
-43.116093,3.7460008
-21.63391,-4.88389
-29.175827,-16.80249
-12.681256,25.325993
-15.401445,-6.9801483
28.863794,20.577576
-32.078785,14.943199
-28.087606,-16.130888
-3.4205794,-7.852836
-3.4224305,5.772645
-34.825222,-5.0828776
-13.966449,5.248816
-11.198834,18.619413
-4.384042,-12.988196
-22.167263,6.297193
-10.190487,15.816166
-22.319653,2.5865972
-13.690538,8.229134
2.32945,-13.901258
-14.546135,9.988765
-26.780285,-15.817377
-4.4268227,-11.2130165
-26.461529,13.140432
-9.094996,2.4705036
15.230191,19.243572
31.129139,-12.503791
39.157444,15.427689
-3.7842467,-12.416252
-13.684067,1.5123638
43.815586,-11.276522
3.451151,-1.3527361
27.747726,-12.479551
-9.91254,14.232687
29.526142,20.092176
34.104538,-11.448474
-16.871958,-1.002418
-43.335667,5.647802
-38.109055,6.000767
8.038815,-7.735368
19.263273,2.012781
4.7620726,-0.9121848
-18.132912,-11.908252
29.466022,19.309895
-7.9075413,4.7597356
-9.841733,18.35504
20.472273,-18.546183
27.226145,-12.287409
9.737483,13.194498
-0.131661,-5.73279
35.54592,3.5193348
31.915718,4.1663013
27.854452,16.102112
29.53949,8.779247
40.438602,15.034222
1.514084,10.049106
39.458244,16.931063
37.580906,5.168745
15.094459,19.015112
28.587807,18.89662
20.996372,-18.911816
19.289154,-6.8567934
34.095387,-12.122629
24.818884,9.564996
10.67438,18.376072
-32.57143,8.957459
36.55171,-18.112793
29.229885,17.981224
38.611874,-14.306173
-1.2769969,16.21911
-12.083139,5.7139277
5.9008737,-3.9897609
-28.05675,-15.415141
-4.633429,-1.7131152
-4.0483007,-13.210448
-37.366344,-0.90562934
-39.16939,2.8054981
2.973794,-4.069961
-26.153387,-11.339873
-41.62548,4.060685
-32.311172,-19.20521
-14.427729,7.741196
-27.985495,-8.8819685
2.397633,-0.16296495
-11.860214,12.703593
-44.005985,0.43991786
-16.426987,15.422226
-8.182722,2.345265
-2.5698473,23.887466
8.592244,-4.4437847
1.3226122,-3.2341151
-14.670923,7.954523
-42.333076,1.278668
-40.48593,0.42262056
-20.2546,2.1361203
1.5929327,-8.056768
-24.037722,7.55863
-29.235672,-7.223086
-12.110095,14.979902
-20.604181,12.467686
-2.1159787,-10.864097
-42.755634,1.0079176
-1.7047948,4.74759
-1.833751,24.032757
39.027763,-13.925921
-18.744892,19.415335
-27.8697,-7.3322535
18.806128,-5.2454314
21.072063,1.9449177
-9.021134,2.4616418
37.851345,4.672174
34.21156,0.6117514
-1.724896,-3.7955086
-0.006977381,28.686632
35.450527,8.770177
0.72186536,-10.04127
-21.812006,-4.5145416
5.805794,-7.173895
24.87353,9.500824
-42.01915,2.3708355
-17.226507,-12.109426
20.652046,12.1067705
27.976324,-0.3293749
1.7156484,17.28238
-22.124252,-9.254366
18.94747,-6.705361
37.459152,5.2413025
11.611313,19.434748
5.030057,-17.533342
25.019333,9.165398
26.755304,-14.034763
26.17695,-2.3338563
26.239353,-12.741416
43.381325,17.018108
19.77953,-6.3793364
19.933372,-5.996961
-31.912996,15.081494
-32.44011,9.360202
19.124678,-6.0107017
-12.579125,24.367805
-15.957955,8.8165655
-3.8905282,-2.042534
-42.310028,-8.15874
-1.3497305,4.0485272
-37.985485,6.1338243
4.1727624,-3.0744884
-40.11284,3.789316
-14.139327,8.74104
-12.963087,25.309196
-35.615578,-0.17642342
-27.716394,-7.967805
-13.550444,13.379329
-19.200285,6.064317
-5.836847,-6.772734
23.139517,2.5420668
-32.253746,-18.440266
-18.13841,-12.5754175
-9.854833,0.98306876
-37.797237,-1.6585665
-2.1348817,-12.266497
-24.041573,-15.375338
-22.585659,-17.073658
-12.7706585,9.120657
-23.02898,-12.640867
25.660915,-14.78214
-17.954556,-11.731258
-16.643215,-0.8042787
-2.9339075,25.454628
-23.535206,-12.280138
29.170105,8.089316
-17.177309,-10.161846
-8.115409,-7.494983
-27.565735,0.14254794
-19.254404,7.014227
-38.007236,5.2708898
-16.56141,6.912963
39.947853,11.089986
36.276405,10.174798
37.843483,2.1695712
19.819523,11.462271
42.5331,-4.201045
24.977758,8.9706745
38.242027,-13.675878
39.769157,11.236568
21.721785,-18.59081
9.011512,5.975164
-31.405558,9.541456
42.337143,-11.937319
0.81614923,17.828836
16.399183,18.271877
27.93052,-3.756479
22.432693,-23.504154
18.716429,16.713076
26.964478,-5.6149135
-3.67721,-12.857496
26.730633,-14.652468
5.4832225,-2.3211818
-21.622112,0.2695114
-20.491957,20.149948
5.1674576,-17.439772
-15.827165,0.7061011
-28.189602,-9.475141
-42.55494,-8.003088
-18.366606,-1.4219357
-20.806898,-14.009363
-20.334597,4.069484
-11.578044,-7.583934
-2.7810326,4.714988
-42.96399,1.5799477
-23.575058,4.0042925
-17.33726,-14.129803
-27.785513,6.604957
-6.788614,-12.185533
8.310031,-6.718663
-20.788155,7.6264997
-5.586558,-10.681519
-13.343879,-7.911269
13.833827,13.628276
20.820988,-4.4910583
-27.57744,-16.367132
33.65565,1.7452891
19.588713,-5.098473
39.672913,5.59415
-17.4671,-7.3173428
-21.639061,-26.910103
28.253397,19.662191
34.546947,8.626645
-24.58784,-5.3367047
44.33698,-11.157963
39.087246,0.1378849
13.72964,12.678004
40.625427,15.548292
18.695168,11.856647
1.5712175,9.986736
34.41819,-11.83883
9.627801,19.11909
21.787909,-23.171028
29.580128,-14.137162
27.03736,-11.003056
-3.249745,3.755464
27.3968,-4.7379885
3.8280456,-18.52701
21.089178,-19.089724
34.485157,1.4935633
-19.11978,1.4130011
-8.8123865,18.423973
-10.053128,-5.7786016
-0.23688783,-9.904938
-13.832413,9.223102
-20.939411,12.787087
-30.365292,0.6938488
-13.628666,-2.6826718
5.4126983,-16.930353
-14.624456,8.928677
-31.813267,13.146528
-12.357734,-0.8017328
0.8685439,4.214894
-16.149366,-19.42807
-14.4174595,1.3863933
-22.029772,11.73716
-26.310717,6.4996924
-17.498528,-7.3006644
2.7865279,20.462337
-16.315811,-8.537745
-9.005458,18.059319
-13.497238,1.5514137
-9.886597,17.98027
32.46243,-12.212059
30.254436,4.9458246
43.244972,3.621363
-2.552425,3.6785882
27.940636,14.30341
44.243496,-11.484033
-4.709287,-7.2180247
28.02855,19.251114
20.715034,-18.061522
11.4907055,11.463319
19.64453,13.433162
37.644146,2.1147802
6.7955027,17.393536
-2.221061,29.44173
28.358807,-13.886807
-22.575544,1.691833
0.18001138,16.807598
-28.399391,6.98543
-11.946121,-11.744222
-38.56439,4.450761
3.1231937,-9.03144
-28.200777,-7.6275954
-22.015396,9.138861
-1.0351692,18.736574
-18.814322,-20.480858
-27.933449,0.2518144
-16.68469,-10.510203
-13.629734,-2.6143508
36.397457,9.364008
40.8082,15.209619
-10.519775,-7.656058
-19.253302,9.397781
16.888777,15.65803
35.66267,17.684706
35.619457,17.675312
35.686756,-15.373514
39.474422,-15.119486
28.314226,-3.008207
25.59481,-10.744499
36.08148,2.8944242
-42.27979,-8.186957
-18.011503,5.8213477
1.9758415,-3.1443882
-33.81328,7.9804654
-15.627508,-8.502477
-43.446033,2.230471
-27.783756,-20.164223
-7.927637,4.6734166
-18.39481,7.2529345
-21.11241,12.601459
-22.629566,-18.144117
-29.680077,1.0564835
1.6459103,-8.946266
38.514763,5.163188
43.220203,3.6223457
-20.920868,6.1744337
44.126686,-11.639152
36.42947,3.4090037
22.598078,-23.24113
40.180504,13.131647
13.697754,13.628277
34.020626,1.4774489
35.922173,17.898308
14.067052,12.979018
41.68146,-12.028935
31.634653,-12.204231
-2.5733833,29.628017
32.964226,1.3257401
38.81487,-15.665921
26.780777,-5.6460776
1.2316569,10.03223
-11.548687,14.415906
-22.589134,-17.09413
-39.096153,-2.3180377
-21.19779,19.370739
-13.372101,-2.2214475
-2.2421637,3.532875
33.5626,-11.74533
-10.913897,-7.217735
38.78687,16.41867
-37.5045,-0.5628483
24.982092,-1.6591238
1.647528,-7.9333525
-20.3116,2.085131
12.495287,6.2948513
32.93776,1.7853777
30.120316,5.139764
27.032019,-14.525576
20.43552,15.029115
-0.120854795,15.8421545
-17.302528,-2.9670362
-11.0468235,-7.7291484
-0.9121016,3.2273748
-1.1858935,-9.1473055
-0.35107967,4.22519
-20.348667,19.80721
42.146004,-11.577932
33.750404,0.8120309
24.464437,6.4731474
26.78352,-10.487584
26.62401,-10.893414
37.263275,2.0271966
-28.320217,6.6948915
-27.26069,-16.304737
27.969584,14.2993965
38.001,1.0438658
16.735762,15.331455
22.495142,2.3288743
28.848854,20.050543
-9.121261,17.880291
-21.478188,9.1027975
-19.557144,9.531321
-24.70742,-10.898692
-19.070333,-21.287823
-27.781754,-11.413336
0.44436985,-9.460022
11.420688,8.848322
36.701256,9.590655
-33.34598,1.0165209
12.12131,6.3560266
35.82784,9.910788
-19.219606,-17.436518
-11.614151,-10.163218
24.409285,5.882299
40.319946,18.884584
-21.670242,6.554346
4.809962,-15.317904
-28.524185,-11.2823515
-33.510525,0.1739933
8.367558,18.897362
17.421917,-5.426828
-0.038155835,-11.006306
30.368055,5.3468843
25.808369,-11.09262
-9.675742,-12.592847
25.853642,-14.759268
-20.062784,10.934222
-19.143091,7.138895
-22.410803,-11.540601
18.845642,14.460863
-32.766724,9.274088
19.603384,15.489757
-18.492336,8.8431425
-20.796635,8.530286
-19.2294,-20.179174
-22.087633,-9.248425
40.00929,11.527131
22.509836,-17.472265
0.60093576,-10.128218
-9.976002,-12.835046
-2.4395604,4.5881405
-2.6162157,-2.2610953
-11.647938,-10.249918
-24.180359,8.896425
-20.961317,2.084178
-2.582182,24.134632
-19.646961,7.683084
-2.4127421,29.502792
18.622353,17.001532
-10.06564,-8.787503
-4.819036,-12.252101
-18.728659,8.598881
-21.14375,7.0198865
-5.50977,-13.078302
1.3071007,-13.423001
