x_tsne,y_tsne
-11.779171,-4.027362
15.21553,-12.230268
10.487571,-5.584648
4.3921,15.725264
5.2639866,-1.8820884
-2.9856555,2.5982962
-10.576265,8.3855
17.844162,2.727438
12.314138,-1.6057701
-10.096231,1.4371734
-2.7287393,17.442423
-7.91253,-3.2908273
-15.805119,0.9630468
-5.379598,-6.316503
3.978932,13.054288
-1.8915548,15.183672
11.491081,-0.69332784
-5.8451915,-0.67871857
-4.1853127,12.898677
8.62122,9.159209
-12.2303295,11.070195
7.582612,-3.0311122
-12.419111,-0.6611715
6.688823,16.499018
14.872936,-10.861991
5.962814,-18.627256
-9.6777,12.838736
-11.992767,-7.038746
-4.540995,3.5448687
7.0772314,6.989385
-6.141157,13.24237
-11.778591,4.3824778
-6.3972077,-10.900393
-5.1670346,-7.4098744
-0.6150705,4.77481
1.9384848,8.266585
-1.8039376,1.3498449
6.9360175,14.929263
-13.84595,12.148183
5.4917245,15.900123
-13.112101,12.931746
7.3692155,12.667582
5.3684077,6.6051354
-11.256122,2.6099126
6.30793,8.5002775
5.6289,7.566104
-0.93917584,3.3032084
-0.6096177,14.929215
-8.843694,-0.79510564
6.4561753,10.810588
11.039861,2.3035576
-16.88763,5.1239653
-10.880895,-7.304611
7.6576285,7.942777
-4.6680565,-1.8468328
6.254006,12.773867
10.668218,1.0181562
0.6907549,-20.728205
11.473298,3.448927
0.15689728,-13.403086
-11.767102,-4.043988
-8.58237,3.3797135
16.61456,-5.307393
2.7679331,-10.031122
9.0942135,-18.350176
-7.880887,12.66802
-1.2477132,-17.960451
1.9904883,-18.919374
1.4131023,-11.863287
-1.5489765,-11.905666
-4.486738,-13.99794
2.5846448,-13.913144
7.100624,-15.636527
9.238504,-11.666364
2.52928,-15.337288
5.9823465,-14.781003
10.765537,-9.392593
-17.583221,4.347775
6.439787,-16.757431
5.495345,-10.434254
9.845195,-19.540094
9.711173,-10.226253
6.9522457,-14.265347
5.0289397,-6.1588902
-12.80667,2.8667529
0.4885928,8.858968
3.1092095,11.50486
-15.7785635,6.9086943
-11.376569,13.782225
14.446455,-4.3801694
2.3101728,-7.0256886
-7.692991,-0.87971383
9.975344,14.162344
-11.377642,10.903239
-12.477196,7.4876914
-10.77835,11.959405
-6.669305,5.397818
-5.0644946,-0.031744905
-12.980125,10.241633
5.147767,-13.440461
11.636941,-13.988149
6.901085,4.604977
-4.4758368,10.497694
-9.675918,11.799805
-6.8104734,-12.007006
-2.5610228,9.478928
3.3003857,-20.046476
-0.9146362,-1.6225253
-4.7746425,-13.478268
-15.752773,1.0992689
12.593771,3.6828089
-7.0435004,8.729812
-5.4879255,15.073095
6.617587,-9.972171
5.694988,-8.351249
-4.2339234,12.937688
7.7234225,12.171319
-6.371827,-2.7987497
-3.713399,-0.68886703
6.2513413,14.784808
-9.4698515,3.4749339
5.6093283,-1.914345
8.433727,9.319403
-12.162532,0.80312985
6.5195317,11.034175
-5.556503,-2.2101955
7.333327,11.526662
-12.467772,-0.73967046
-10.593496,8.365786
-1.4915189,5.9675126
-1.9567307,3.8346987
