x_tsne,y_tsne
55.677414,-20.136309
20.210108,14.967173
-31.816164,-16.34586
53.516243,-9.983436
-1.830501,10.5964575
53.319733,-26.189453
24.358223,28.489782
57.132156,-11.435741
-54.89542,-6.8419347
-16.268301,-15.956306
48.03628,-8.587017
-23.641802,-5.0182986
15.4936075,16.251875
16.10346,10.203522
55.62133,-5.7540216
-19.26091,29.950953
-4.983035,2.738012
9.070889,-7.2042775
-13.224324,-16.645151
-16.76673,0.44845337
18.456696,25.674253
27.358124,19.674702
14.584886,20.62223
-26.429205,8.202271
-36.958508,9.043512
-20.552372,3.1305373
31.065454,-20.876236
-12.322567,-31.826899
-15.619478,8.886974
-16.759697,-6.050401
-39.16828,-8.07623
-32.57325,7.3323874
42.35036,-11.068817
-25.001143,10.127273
50.279953,-24.34207
-19.884947,18.685976
-4.5787125,-7.6365075
-13.919666,-10.0020895
-17.470901,-9.876421
-8.988679,22.047964
16.406982,20.283539
61.845325,-19.105627
56.355846,-12.846878
49.20144,-5.3939176
21.778645,-25.238832
-20.315289,-4.4782286
23.120577,-19.75376
-8.065366,2.0474694
-12.281061,20.28508
65.21948,-12.332894
16.684502,30.682878
1.0293431,11.283721
-38.987198,-8.759301
-10.553661,-0.75725085
-52.75528,-4.9560013
-11.633486,-6.59843
-14.462645,4.815968
28.316566,11.213091
65.54869,-11.294103
11.546062,-33.337997
22.037407,29.490011
-14.667187,-6.6276617
19.448336,-7.4521513
7.111189,-23.225557
8.536682,31.62526
8.55266,2.778018
-8.743353,9.906645
56.53094,-17.02861
-46.343662,-13.890991
-18.661724,14.056797
23.31606,-1.2534883
-23.651073,17.42767
-23.876053,12.209962
-28.780743,4.235778
-1.1796495,17.582119
15.409657,22.911366
35.35166,-33.63852
36.76931,-33.297794
45.98578,-7.7382317
-9.205478,-4.4767056
8.355023,26.766586
41.432175,-4.3959785
15.801869,-19.513412
2.1200137,-1.0583956
-18.128653,32.80618
-24.664865,39.883648
50.821613,-8.676768
-46.87213,-7.233187
16.17734,-11.810713
34.61574,6.0889854
4.788326,17.038935
-15.463821,3.312044
7.770458,29.563488
-11.597771,6.7367
-38.669468,6.3422694
-8.635336,19.453619
-0.13748012,-26.595182
-26.738487,-0.07352479
20.158092,-2.1194813
-23.16193,25.069326
57.593384,-15.04871
17.995502,18.338314
-13.111165,-0.111279316
63.792107,-14.732023
-44.271374,-8.698072
9.675647,29.315332
47.49327,-2.5544422
-48.937305,-9.128313
-27.49661,15.796886
11.650946,-5.665188
-22.327536,-8.515997
34.312878,-26.392538
-2.1289487,-1.6506814
-33.950447,23.315557
66.92144,-17.139254
-6.1239142,-16.627697
0.5801154,28.95783
63.435658,-20.084318
-30.430182,15.224049
-41.122753,-4.1258955
10.429422,-15.399927
36.691185,-30.450687
-14.931258,-12.90718
-37.52025,8.685232
39.36724,9.442746
17.235075,-9.857743
-17.70561,-0.71824086
-18.44001,-2.3670077
-18.725191,-33.754673
-13.309768,14.746771
-40.2289,-9.6493025
1.629361,-7.46341
13.258617,-3.8422909
11.81988,-12.828251
-25.040653,13.707107
2.8472307,7.706089
-28.966501,-29.630295
10.761963,23.341972
53.330906,-5.602652
-16.876755,-14.239538
25.43992,24.576847
-9.171962,-17.272427
33.365913,7.4558034
52.023304,-6.702762
54.07494,2.0104187
-54.12714,-8.682638
-21.809517,10.771962
38.66964,12.144577
-6.4276714,-31.27656
16.597197,6.093383
6.012687,-15.170859
18.95387,20.063906
-4.8698764,-35.206097
20.987617,20.668455
25.887167,-4.3905644
-7.1357613,14.366067
20.597439,-10.514275
-35.75652,7.1493325
-41.500957,-21.731148
-40.979267,-22.27949
-39.632313,16.53939
-22.839426,27.168516
-39.276703,7.540899
-31.380259,-11.492105
8.854869,10.160842
12.901273,14.433006
-43.120373,-6.7755733
-31.585333,15.722168
9.047775,-5.1192064
-22.996063,5.8535357
-38.130272,8.509689
-22.85159,8.503103
-39.463135,-6.5034122
26.947203,4.389183
20.304256,8.713777
-40.826298,15.358327
-11.740724,-18.600998
-39.037037,-4.3458858
-30.804743,-14.3503275
-19.208128,5.368234
-30.345858,-4.790271
20.890587,11.747198
-36.923462,-5.60443
-15.64226,-3.3128817
11.141545,20.296755
-36.954464,7.051087
-32.221428,-13.124045
-45.935715,-1.2567405
-22.937544,-13.219963
13.201291,18.183918
-20.173468,0.43561375
-43.27574,-2.904449
-34.2035,26.094917
-31.457544,-21.81389
-19.639164,7.278966
-36.514797,-10.157624
-17.263365,24.600079
-17.924845,12.743293
-27.958227,-11.684244
-51.58119,-6.468348
-24.940548,32.177883
-31.061144,13.82388
-6.523097,6.368668
34.80289,16.867062
-15.601706,6.1810117
-14.612141,9.633293
-44.612484,-5.6960964
-28.869925,18.696556
-36.012295,-10.501719
10.769868,16.184809
-29.549309,28.357159
-39.060165,-16.691126
-42.881184,0.17690897
-33.464947,-13.719507
-27.04795,-8.556361
-42.82492,-10.478742
7.906801,9.343354
-6.341953,-12.45522
-45.826115,-0.23971675
-12.389315,-13.183076
-8.364742,24.437231
-10.421818,-11.788659
