source,target,source_year
W2752870980,W2059900053,2017
W2752870980,W2077145963,2017
W2752870980,W6677412173,2017
W2752870980,W1987545487,2017
W2752870980,W1453544075,2017
W2752870980,W1536265136,2017
W2752870980,W2159024459,2017
W2752870980,W6607310331,2017
W2752870980,W2045134072,2017
W2752870980,W2124942168,2017
W2752870980,W2129117379,2017
W2752870980,W2911978475,2017
W2752870980,W1873763122,2017
W2752870980,W4205228770,2017
W2752870980,W1485110750,2017
W2752870980,W2090593019,2017
W2752870980,W2108368547,2017
W2752870980,W1949897911,2017
W2752870980,W2123820077,2017
W2752870980,W1982183556,2017
W2752870980,W2021238795,2017
W2752870980,W2321428856,2017
W2752870980,W2293703278,2017
W2752870980,W2125748514,2017
W2752870980,W1983958448,2017
W2752870980,W2558750989,2017
W2752870980,W2754406527,2017
W2752870980,W6636810011,2017
W2752870980,W2071776923,2017
W2752870980,W2161030490,2017
W2752870980,W2052747341,2017
W2752870980,W1992263322,2017
W2752870980,W2136114025,2017
W2752870980,W2134167315,2017
W2752870980,W1992235353,2017
W2752870980,W179368776,2017
W2752870980,W1649611255,2017
W2752870980,W2027595342,2017
W2752870980,W1993116423,2017
W2752870980,W2115209166,2017
W2906237435,W2161404621,2017
W2906237435,W2340076492,2017
W2906237435,W2131613942,2017
W2906237435,W2030169318,2017
W2906237435,W2033296651,2017
W2906237435,W2104486653,2017
W2906237435,W1519961275,2017
W2906237435,W2025718013,2017
W2906237435,W3149637534,2017
W2906237435,W1975778883,2017
W2906237435,W4252521241,2017
W2906237435,W2095954861,2017
W2906237435,W2952701590,2017
W2906237435,W6625818639,2017
W2906237435,W1983915714,2017
W2906237435,W6636444237,2017
W2906237435,W2166214860,2017
W2906237435,W1966277182,2017
W2906237435,W1986445598,2017
W2906237435,W4240774490,2017
W2906237435,W2025879446,2017
W2906237435,W6638708518,2017
W2906237435,W1614386243,2017
W2906237435,W2136434791,2017
W2906237435,W6678983020,2017
W2906237435,W2101707706,2017
W2906237435,W6630306895,2017
W2906237435,W1995696544,2017
W2906237435,W2149386833,2017
W2906237435,W115766323,2017
W2906237435,W2121418890,2017
W2906237435,W2069422636,2017
W2906237435,W2136245133,2017
W2906237435,W1833366547,2017
W2906237435,W2543737955,2017
W2906237435,W2258157621,2017
W2906237435,W2481342046,2017
W2906237435,W2145120082,2017
W2906237435,W2042876290,2017
W2906237435,W1979809380,2017
W2906237435,W4239823607,2017
W2906237435,W1964970808,2017
W2906237435,W2120636454,2017
W2906237435,W2499705876,2017
W2906237435,W2119450945,2017
W2906237435,W2286420110,2017
W2906237435,W2053885966,2017
W2906237435,W4245836145,2017
W2906237435,W2112837953,2017
W2906237435,W2009852231,2017
W2906237435,W6651697211,2017
W2906237435,W1992765614,2017
W2906237435,W3147626894,2017
W2906237435,W2126688073,2017
W2906237435,W2099952176,2017
W2906237435,W2164945803,2017
W2906237435,W1672316377,2017
W2906237435,W2070232376,2017
W2906237435,W2078528030,2017
W2906237435,W3147460469,2017
W2906237435,W2063597636,2017
W2906237435,W6981705990,2017
W2906237435,W6681868107,2017
W2906237435,W2101778912,2017
W2906237435,W1036664989,2017
W2906237435,W2171381161,2017
W2906237435,W988471318,2017
W2906237435,W2152419477,2017
W2906237435,W2150697658,2017
W2906237435,W1964287761,2017
W2906237435,W1987437824,2017
W2906237435,W2149498749,2017
W2906237435,W2103311054,2017
W2906237435,W2036502262,2017
W2906237435,W2914113053,2017
W2906237435,W1631513913,2017
W2906237435,W1994283137,2017
W2906237435,W1837653564,2017
W2906237435,W2611640388,2017
W2906237435,W1505071416,2017
W2906237435,W2769954494,2017
W2906237435,W2125115238,2017
W2906237435,W2032829177,2017
W2906237435,W3101471702,2017
W2906237435,W2168161957,2017
W2906237435,W2004833423,2017
W2906237435,W2155187164,2017
W2612821743,W6611762666,2017
W2612821743,W2108712612,2017
W2612821743,W7001912067,2017
W2612821743,W2613800022,2017
W2612821743,W2513899057,2017
W2612821743,W2026905436,2017
W2612821743,W2333663314,2017
W2612821743,W1677182931,2017
W2612821743,W1966087765,2017
W2612821743,W6718882145,2017
W2612821743,W2394669110,2017
W2612821743,W2053075547,2017
W2612821743,W2131251708,2017
W2612821743,W2036547589,2017
W2612821743,W2282821441,2017
W2612821743,W2137406659,2017
W2612821743,W2911964244,2017
W2612821743,W2510750606,2017
W2612821743,W2161123687,2017
W2612821743,W1996796871,2017
W2612821743,W2096367109,2017
W2612821743,W1501005121,2017
W2612821743,W2126982030,2017
W2612821743,W2012457675,2017
W2612821743,W6718991148,2017
W2612821743,W2149033360,2017
W2612821743,W2587299461,2017
W2612821743,W198744195,2017
W2612821743,W3123427206,2017
W2612821743,W2512274390,2017
W2612821743,W6631816546,2017
W2607223307,W6638389677,2017
W2607223307,W2282821441,2017
W2607223307,W2512274390,2017
W2607223307,W2512304460,2017
W2607223307,W2108816886,2017
W2607223307,W73593153,2017
W2607223307,W6823799657,2017
W2607223307,W6730169232,2017
W2607223307,W6743573799,2017
W2607223307,W2512971201,2017
W2607223307,W2070626686,2017
W2607223307,W2295883547,2017
W2607223307,W2076618162,2017
W2607223307,W2440722286,2017
W2607223307,W1832693441,2017
W2607223307,W2074694452,2017
W2607223307,W2137406659,2017
W2607223307,W2152175008,2017
W2607223307,W2165254944,2017
W2607223307,W2293811193,2017
W2607223307,W2186022498,2017
W2607223307,W2080417696,2017
W2607223307,W1966087765,2017
W2607223307,W1953652583,2017
W2607223307,W2394669110,2017
W2607223307,W2112378171,2017
W2607223307,W2053075547,2017
W2607223307,W2343061342,2017
W2607223307,W2070246124,2017
W2607223307,W1825675169,2017
W2607223307,W2963626623,2017
W2607223307,W4242127061,2017
W2607223307,W2553981914,2017
W2607223307,W2149482703,2017
W2607223307,W2271840356,2017
W2607223307,W2187089797,2017
W2607223307,W2750068734,2017
W2752332392,W2510476599,2017
W2752332392,W2587299461,2017
W2752332392,W2009858410,2017
W2752332392,W2343061342,2017
W2752332392,W6717255582,2017
W2752332392,W1915485278,2017
W2752332392,W6694501499,2017
W2752332392,W2919115771,2017
W2752332392,W2963239066,2017
W2752332392,W2508572344,2017
W2752332392,W2100495367,2017
W2752332392,W6675944832,2017
W2752332392,W1522301498,2017
W2752332392,W6727323963,2017
W2752332392,W6787972765,2017
W2752332392,W2597405392,2017
W2752332392,W2020457555,2017
W2752332392,W2963627453,2017
W2752332392,W6639204139,2017
W2752332392,W2507539066,2017
W2752332392,W2080829915,2017
W2752332392,W2963989815,2017
W2752332392,W6727654133,2017
W2752332392,W2040148652,2017
W2752332392,W2102605133,2017
W2752332392,W2295883547,2017
W2752332392,W2194775991,2017
W2752332392,W1984609374,2017
W2752332392,W6729838697,2017
W2752332392,W2114651926,2017
W2752332392,W2037894060,2017
W2752332392,W6823799657,2017
W2752332392,W2099223662,2017
W2752332392,W6604254268,2017
W2752332392,W2057052759,2017
W2752332392,W2510750606,2017
W2752332392,W2512304460,2017
W2752332392,W2005374071,2017
W2752332392,W2173520492,2017
W2752332392,W2431962807,2017
W2752332392,W2963464195,2017
W2752332392,W2275365310,2017
W2752332392,W4297663084,2017
W2752332392,W1663973292,2017
W2752332392,W2099471712,2017
W2752332392,W2553374874,2017
W2752332392,W2187089797,2017
W2752332392,W1601795611,2017
W2752332392,W2963135265,2017
W2752332392,W1576278180,2017
W2752332392,W2527569769,2017
W2752332392,W1849277567,2017
W2752332392,W2964121744,2017
W2752332392,W2949354227,2017
W2752332392,W2557283755,2017
W2752332392,W3005000804,2017
W2752332392,W2521500513,2017
W2752332392,W4294407828,2017
W2752332392,W2951326654,2017
W2752332392,W4320013936,2017
W2752332392,W104184427,2017
W2752332392,W4297752781,2017
W2752332392,W1990815933,2017
W2752332392,W2963684088,2017
W2752332392,W4295177495,2017
W2752332392,W2108501770,2017
W2752332392,W4240768087,2017
W2752332392,W2140190241,2017
W2752332392,W1959608418,2017
W2752332392,W3118608800,2017
W2752332392,W1689629105,2017
W2752332392,W1731081199,2017
W2752332392,W2949416428,2017
W2752332392,W4242127061,2017
W2752332392,W2149482703,2017
W2752843814,W2064409630,2017
W2752843814,W6631504170,2017
W2752843814,W884650706,2017
W2752843814,W6637782871,2017
W2752843814,W2081580037,2017
W2752843814,W4248741877,2017
W2752843814,W2000512760,2017
W2752843814,W2534380090,2017
W2752843814,W2068779004,2017
W2752843814,W6676448413,2017
W2752843814,W6617621157,2017
W2752843814,W2111754733,2017
W2752843814,W2589660030,2017
W2752843814,W2126956557,2017
W2752843814,W2274505579,2017
W2752843814,W1995073788,2017
W2752843814,W2156440763,2017
W2752843814,W2123442489,2017
W2752843814,W2152922709,2017
W2752843814,W6682691769,2017
W2752843814,W2021878930,2017
W2752843814,W4299374572,2017
W2752843814,W6630898071,2017
W2752843814,W2136480620,2017
W2752843814,W1794039122,2017
W2752843814,W6731387256,2017
W2752843814,W1968871606,2017
W2752843814,W591727565,2017
W2752843814,W1710422233,2017
W2752843814,W2153579005,2017
W2752843814,W1974689608,2017
W2752843814,W2015933299,2017
W2752843814,W2566358525,2017
W2752843814,W1585309330,2017
W2752843814,W1526249390,2017
W2752843814,W2801844694,2017
W2752843814,W2167702024,2017
W2752843814,W2106286069,2017
W2752843814,W4294170691,2017
W2752843814,W2802789500,2017
W2752843814,W2069802975,2017
W2752843814,W2140205964,2017
W2752843814,W2240310845,2017
W2752843814,W2109125615,2017
W2752843814,W2023755086,2017
W2750871462,W2119828234,2017
W2750871462,W2132317457,2017
W2750871462,W6632397337,2017
W2750871462,W1992928607,2017
W2750871462,W2509947681,2017
W2750871462,W4236544382,2017
W2750871462,W6712364299,2017
W2750871462,W2071057536,2017
W2750871462,W2097050362,2017
W2750871462,W2470432365,2017
W2750871462,W2088604856,2017
W2750871462,W2140501570,2017
W2750871462,W2131737623,2017
W2750871462,W4234385570,2017
W2750871462,W2085443629,2017
W2750871462,W1959365993,2017
W2750871462,W2020546776,2017
W2750871462,W2012417801,2017
W2750871462,W3004560442,2017
W2750871462,W1970569592,2017
W2750871462,W2156186295,2017
W2750871462,W2136614128,2017
W2750871462,W2159401652,2017
W2750871462,W4248481136,2017
W2750871462,W2491365176,2017
W2750871462,W4237375617,2017
W2750871462,W2042215831,2017
W2750871462,W6604823747,2017
W2750871462,W2346326413,2017
W2750871462,W2127841983,2017
W2750871462,W3150015706,2017
W2750871462,W2020369652,2017
W2750871462,W2054054049,2017
W2750871462,W2142495500,2017
W2750871462,W1973051862,2017
W2750871462,W1955833269,2017
W2750871462,W2077290111,2017
W2750871462,W2104525816,2017
W2750871462,W6603787343,2017
W2750871462,W255410355,2017
W2750871462,W2049124404,2017
W2750871462,W1500693574,2017
W2750871462,W2073800769,2017
W2750871462,W2151514706,2017
W2750871462,W6722623179,2017
W2750871462,W6684174293,2017
W2750871462,W2056441684,2017
W2750871462,W6629769893,2017
W2750871462,W2093880573,2017
W2750871462,W2098118517,2017
W2750871462,W2032303492,2017
W2750871462,W2162641914,2017
W2750871462,W1996398436,2017
W2750871462,W2167703577,2017
W2750871462,W3148562542,2017
W2750871462,W1995144346,2017
W2750871462,W1967006497,2017
W2750871462,W10833075,2017
W2750871462,W2159227336,2017
W2750871462,W1695704110,2017
W2750871462,W2087438815,2017
W2750871462,W1588957466,2017
W2750871462,W2164244016,2017
W2750871462,W2127789863,2017
W2750871462,W2085529605,2017
W2750871462,W92453977,2017
W2750871462,W121062353,2017
W2750871462,W2397873425,2017
W2750871462,W2127244520,2017
W2750871462,W1491504725,2017
W2750871462,W1546642851,2017
W2750871462,W2488113179,2017
W2750871462,W1666032117,2017
W2750871462,W2093903345,2017
W2750871462,W4285719527,2017
W2750871462,W2169700383,2017
W2750871462,W1544827509,2017
W2750871462,W1606108609,2017
W2750871462,W3215488137,2017
W2750871462,W2155822737,2017
W2750871462,W2026645894,2017
W2750871462,W2177876605,2017
W2750871462,W74402279,2017
W2750871462,W1594453896,2017
W2750871462,W1497752819,2017
W2750871462,W1512287614,2017
W2752242122,W2171612826,2017
W2752242122,W2021798868,2017
W2752242122,W2016428601,2017
W2752242122,W1961478032,2017
W2752242122,W2033525277,2017
W2752242122,W2005790334,2017
W2752242122,W1892359373,2017
W2752242122,W2153472243,2017
W2752242122,W2105685244,2017
W2752242122,W2057444996,2017
W2752242122,W332631469,2017
W2752242122,W2111347866,2017
W2752242122,W2117088188,2017
W2752242122,W2070204235,2017
W2752242122,W4255692800,2017
W2752242122,W2167361714,2017
W2752242122,W2105769812,2017
W2752242122,W6733796133,2017
W2752242122,W2044163504,2017
W2752242122,W2174706414,2017
W2752242122,W2117616434,2017
W2752242122,W4248481136,2017
W2752242122,W4251313717,2017
W2752242122,W2001319512,2017
W2752242122,W2110080554,2017
W2752242122,W2180041965,2017
W2752242122,W1982785963,2017
W2752242122,W2107139603,2017
W2752242122,W2171575586,2017
W2752242122,W2111495777,2017
W2752242122,W2144544802,2017
W2752242122,W2032779105,2017
W2752242122,W2343061342,2017
W2752242122,W2159521238,2017
W2752242122,W2025806111,2017
W2752242122,W2169700383,2017
W2752242122,W2589933932,2017
W2752242122,W2034694694,2017
W2752242122,W1823329909,2017
W2752242122,W1570448133,2017
W2752242122,W2012694578,2017
W2753693229,W1979594474,2017
W2753693229,W2150964914,2017
W2753693229,W2151103935,2017
W2753693229,W1815730335,2017
W2753693229,W2058878000,2017
W2753693229,W6630587866,2017
W2753693229,W6602634122,2017
W2753693229,W1966359569,2017
W2753693229,W2072770403,2017
W2753693229,W2097961159,2017
W2753693229,W2295330467,2017
W2753693229,W6632173675,2017
W2753693229,W6709775842,2017
W2753693229,W2151313250,2017
W2753693229,W2012598381,2017
W2753693229,W2021348813,2017
W2753693229,W4236692733,2017
W2753693229,W2105893525,2017
W2753693229,W2293447578,2017
W2753693229,W2175012183,2017
W2753693229,W2095905764,2017
W2753693229,W4243216998,2017
W2753693229,W2033819227,2017
W2753693229,W6768074796,2017
W2753693229,W2111818615,2017
W2753693229,W2084279735,2017
W2753693229,W4210813334,2017
W2753693229,W2156196376,2017
W2753693229,W2619174663,2017
W2753693229,W2145023731,2017
W2753693229,W2126060993,2017
W2753693229,W2089961441,2017
W2753693229,W1808946831,2017
W2753693229,W2109179876,2017
W2753693229,W2561688024,2017
W2753693229,W2524925309,2017
W2753693229,W2034718992,2017
W2753693229,W2077385168,2017
W2753693229,W2626706700,2017
W2753693229,W1513768190,2017
W2753693229,W2973858172,2017
W2753693229,W1966750619,2017
W2753693229,W2296618220,2017
W2753693229,W1513008779,2017
W2753693229,W2077786999,2017
W2753693229,W1527768716,2017
W2753693229,W1537250570,2017
W2753693229,W2382036597,2017
W2753693229,W1506809288,2017
W2753693229,W63626118,2017
W2752026712,W2030155517,2017
W2752026712,W2145785641,2017
W2752026712,W2567379036,2017
W2752026712,W1972362582,2017
W2752026712,W2032075694,2017
W2752026712,W6640685822,2017
W2752026712,W1921146390,2017
W2752026712,W2152204876,2017
W2752026712,W2012518032,2017
W2752026712,W2271167725,2017
W2752026712,W6803164137,2017
W2752026712,W6730713231,2017
W2752026712,W2172232043,2017
W2752026712,W1994882049,2017
W2752026712,W1964971935,2017
W2752026712,W2147880780,2017
W2752026712,W2114791275,2017
W2752026712,W2161587450,2017
W2752026712,W2032334361,2017
W2752026712,W4210813334,2017
W2752026712,W1981398125,2017
W2752026712,W2619174663,2017
W2752026712,W2605190822,2017
W2752026712,W2140243124,2017
W2752026712,W2005948381,2017
W2752026712,W2067686570,2017
W2752026712,W2599387809,2017
W2752026712,W2160642098,2017
W2752026712,W6604828220,2017
W2752026712,W1735274207,2017
W2752026712,W2313226290,2017
W2752026712,W1576209423,2017
W2752026712,W2124299914,2017
W2752026712,W2034235801,2017
W2752026712,W2626706700,2017
W2752026712,W2130438374,2017
W2752026712,W2963960978,2017
W2752026712,W2018345398,2017
W2752026712,W2060346657,2017
W2752026712,W2023846135,2017
W2752026712,W2014577670,2017
W2752026712,W1527768716,2017
W2752026712,W1949533833,2017
W2752026712,W1949832274,2017
W2752026712,W2562836854,2017
W2752026712,W3210278568,2017
W2752026712,W116902681,2017
W2752026712,W2140381488,2017
W2752026712,W4210975573,2017
W2751642492,W2062937620,2017
W2751642492,W1964473154,2017
W2751642492,W2006533296,2017
W2751642492,W1548779692,2017
W2751642492,W1987971958,2017
W2751642492,W2038885294,2017
W2751642492,W2168440500,2017
W2751642492,W6636475867,2017
W2751642492,W1991858291,2017
W2751642492,W1976196376,2017
W2751642492,W2331444830,2017
W2751642492,W1978998933,2017
W2751642492,W2157530472,2017
W2751642492,W2293273145,2017
W2751642492,W2040226816,2017
W2751642492,W2051224630,2017
W2751642492,W2166583218,2017
W2751642492,W6637131181,2017
W2751642492,W2295256067,2017
W2751642492,W6903761672,2017
W2751642492,W4247105055,2017
W2751642492,W2153839362,2017
W2751642492,W1974767305,2017
W2751642492,W1596524570,2017
W2751642492,W2088201660,2017
W2751642492,W1516407653,2017
W2751642492,W4235539094,2017
W2751642492,W6690901460,2017
W2751642492,W2153233077,2017
W2751642492,W1697154133,2017
W2751642492,W2001040013,2017
W2751642492,W2222512263,2017
W2751642492,W2047888527,2017
W2751642492,W2157887077,2017
W2751642492,W2121947440,2017
W2751642492,W1991676464,2017
W2751642492,W2071949631,2017
W2751642492,W2143867397,2017
W2751642492,W1945230793,2017
W2751642492,W2113586398,2017
W2751642492,W2963637274,2017
W2751642492,W2949889616,2017
W2751642492,W2187089797,2017
W2751642492,W1619044367,2017
W2751642492,W2160642098,2017
W2751642492,W3021978794,2017
W2751642492,W3120740533,2017
W2751642492,W1880262756,2017
W2751642492,W1531910981,2017
W2751642492,W3022858172,2017
W2751642492,W2158249114,2017
W2751642492,W1673310716,2017
