source,target,source_year
W2104082080,W2085512462,1993
W2104082080,W2088190579,1993
W2104082080,W2475049163,1993
W2104082080,W7071770578,1993
W2104082080,W1561408135,1993
W2104082080,W2043200611,1993
W2010783983,W4237316752,1993
W2010783983,W2177650163,1993
W2010783983,W2049963706,1993
W2010783983,W1989771489,1993
W2010783983,W2121315748,1993
W2010783983,W2161175943,1993
W2010783983,W1516721981,1993
W2010783983,W2179167957,1993
W2010783983,W2173064001,1993
W2010783983,W2026392121,1993
W2010783983,W2175940764,1993
W2010783983,W2173861592,1993
W2079380280,W1560255182,1993
W2079380280,W2098819183,1993
W2079380280,W2134066908,1993
W2079380280,W1565212980,1993
W2079380280,W2077014479,1993
W2079380280,W2295895238,1993
W2079380280,W2092640130,1993
W2079380280,W1978196063,1993
W2079380280,W1999616998,1993
W2117616757,W2074954154,1993
W2117616757,W2161469168,1993
W2117616757,W2156343066,1993
W2117616757,W2078005741,1993
W2117616757,W2039180386,1993
W2117616757,W2119231080,1993
W2117616757,W1715800926,1993
W2117616757,W2055301793,1993
W2117616757,W1994045646,1993
W2117616757,W1993851276,1993
W2117616757,W2126521141,1993
W2117616757,W2121735375,1993
W2117616757,W2295355433,1993
W2117616757,W195189303,1993
W2117616757,W2999068457,1993
W2117616757,W2081946972,1993
W2117616757,W2131138915,1993
W2117616757,W2030245101,1993
W2117616757,W2080464309,1993
W2117616757,W2033764699,1993
W2121925785,W2031107171,1993
W2121925785,W2015276787,1993
W2121925785,W1979741733,1993
W2121925785,W1974571535,1993
W2121925785,W1996136679,1993
W2121925785,W1988772517,1993
W2121925785,W2801779473,1993
W2121925785,W2041665590,1993
W2121925785,W2610685016,1993
W2121925785,W2151631470,1993
W2121925785,W2053826520,1993
W2121925785,W2068959787,1993
W2121925785,W2068842407,1993
W2121925785,W2471710951,1993
W2121925785,W2132881639,1993
W2121925785,W2264140324,1993
W2121925785,W1574645695,1993
W2121925785,W2120537009,1993
W2121925785,W2141448020,1993
W2121925785,W2158328065,1993
W2121925785,W2121684952,1993
W2121925785,W2014921255,1993
W2185062867,W7053582515,1993
W2185062867,W4248054006,1993
W2185062867,W2168009739,1993
W2185062867,W6610336343,1993
W2185062867,W2140415400,1993
W2185062867,W1590947159,1993
W2185062867,W4231311245,1993
W2185062867,W2166596509,1993
W2185062867,W6635233913,1993
W2185062867,W4246560761,1993
W2185062867,W2486600933,1993
W2185062867,W2053978297,1993
W2185062867,W1593322448,1993
W2185062867,W3162111397,1993
W2185062867,W283069327,1993
W2185062867,W4285719527,1993
W2185062867,W2352067407,1993
W2185062867,W653200753,1993
W4230598405,W4237402756,1993
W4230598405,W2140415400,1993
W4230598405,W110062975,1993
W4230598405,W2167748817,1993
W4230598405,W1980496098,1993
W4230598405,W2130576503,1993
W4230598405,W2041656211,1993
W4230598405,W3041520455,1993
W4230598405,W2026645894,1993
W4230598405,W2315761891,1993
W4230598405,W2106427454,1993
W4230598405,W4298380396,1993
W4239641686,W1988772517,1993
W4239641686,W4250467768,1993
W4239641686,W4248054006,1993
W4239641686,W2162064942,1993
W4239641686,W2132881639,1993
W4239641686,W6680411821,1993
W4239641686,W2137606889,1993
W2120835680,W2077014479,1993
W2120835680,W2160946550,1993
W2120835680,W2030503807,1993
W2120835680,W2247485652,1993
W2120835680,W2137722861,1993
W2120835680,W2023518305,1993
W2120835680,W2171163714,1993
W2120835680,W2133861655,1993
W2120835680,W2092640130,1993
W2120835680,W2125638038,1993
W2120835680,W1587467920,1993
W2120835680,W2126402300,1993
W2120835680,W2018893327,1993
W2120835680,W2295264765,1993
W2120835680,W2034070517,1993
W2120835680,W2100350068,1993
W2120835680,W2021525834,1993
W2171555216,W2042370929,1993
W2171555216,W3023092679,1993
W2171555216,W2054796096,1993
W2171555216,W2129103781,1993
W2171555216,W33980575,1993
W2171555216,W2035239012,1993
W2171555216,W2166099525,1993
W2171555216,W2087064593,1993
W2171555216,W2011304357,1993
W2171555216,W2029406027,1993
W2171555216,W2108024305,1993
W2171555216,W2339378878,1993
W2171555216,W2133477654,1993
W2171555216,W2068448872,1993
W2171555216,W2022550870,1993
W2294748468,W2999068457,1993
W2294748468,W2118588333,1993
W2294748468,W2295355433,1993
W2294748468,W2148629335,1993
W2294748468,W2093635516,1993
W2294748468,W2060810539,1993
W2294748468,W1539938418,1993
W2294748468,W2140415400,1993
W2294748468,W2295971529,1993
W2294748468,W3174107850,1993
W2294748468,W1966832848,1993
W2294748468,W3013471013,1993
W2294748468,W1999468279,1993
W2294748468,W3097830658,1993
W2294748468,W2119231080,1993
W2294748468,W2006669392,1993
W2294748468,W2097177823,1993
W2294748468,W2156343066,1993
W2294748468,W2131275470,1993
W2294748468,W2098252363,1993
W2294748468,W2153280911,1993
W2159756583,W2116320882,1993
W2159756583,W2127149486,1993
W2159756583,W2229412420,1993
W2159756583,W2068710241,1993
W2159756583,W2076205488,1993
W2159756583,W1490482062,1993
W2159756583,W1972698458,1993
W2159756583,W1991135461,1993
W2159756583,W2144784105,1993
W2159756583,W1993302048,1993
W2159756583,W2104247074,1993
W2159756583,W2051826135,1993
W2159756583,W2023511451,1993
W2159756583,W2122243061,1993
W2159756583,W1999137887,1993
W2159756583,W2044469883,1993
W2159756583,W2014969080,1993
W2159756583,W1577680551,1993
W2159756583,W1494474111,1993
W4256306493,W2028713840,1993
W4256306493,W2004453135,1993
W4256306493,W2038678667,1993
W4256306493,W2132456736,1993
W4256306493,W2016898458,1993
W4256306493,W2911302472,1993
W4256306493,W2177731497,1993
W4256306493,W2158130976,1993
W4256306493,W2050266522,1993
W4256306493,W2108508060,1993
W4256306493,W2063831812,1993
W4256306493,W4300640952,1993
W4256306493,W2076071607,1993
W4256306493,W2151631165,1993
W4256306493,W2048475323,1993
W4256306493,W1989072478,1993
W2126485681,W2133493855,1993
W2126485681,W2125975474,1993
W2126485681,W2119231080,1993
W2126485681,W2295355433,1993
W2126485681,W2003176288,1993
W2126485681,W2082246999,1993
W2126485681,W2078005741,1993
W2126485681,W2043896016,1993
W2126485681,W2156343066,1993
W2126485681,W2110224141,1993
W2126485681,W1999468279,1993
W2126485681,W2152037928,1993
W2126485681,W2098252363,1993
W2126485681,W2913399920,1993
W2126485681,W2159763437,1993
W2126485681,W1532701078,1993
W2126485681,W2126521141,1993
W2126485681,W2150593711,1993
W2126485681,W2068278120,1993
W2126485681,W2156097299,1993
W2126485681,W1565736996,1993
W2126485681,W2116894818,1993
W2096125052,W2141526225,1993
W2096125052,W2158540213,1993
W2096125052,W2146945987,1993
W2096125052,W4212783130,1993
W2124294125,W2111953939,1993
W2124294125,W2001130603,1993
W2124294125,W2092187831,1993
W2124294125,W2141448020,1993
W2124294125,W2142350051,1993
W2124294125,W2010103154,1993
W2124294125,W2066605803,1993
W2124294125,W1562371758,1993
W2124294125,W3127529150,1993
W2124294125,W2119231080,1993
W2124294125,W2129866760,1993
W2124294125,W3026410610,1993
W2124294125,W1790799334,1993
W2124294125,W2010556856,1993
W2124294125,W1973387129,1993
W2124294125,W79880268,1993
W2124294125,W2137175924,1993
W2124294125,W2130576503,1993
W2124294125,W2229412420,1993
W2124294125,W2140415400,1993
W2101990964,W2137722861,1993
W2101990964,W2125638038,1993
W2101990964,W1999468279,1993
W2101990964,W1974880270,1993
W2101990964,W2171163714,1993
W2101990964,W585544826,1993
W2101990964,W2051156737,1993
W2101990964,W1582080790,1993
W2101990964,W2016152696,1993
W2101990964,W3163113245,1993
W2101990964,W3160104214,1993
W2101990964,W2110224141,1993
W2101990964,W2159763437,1993
W2101990964,W2092640130,1993
W2101990964,W2082246999,1993
W2153797770,W2244686166,1993
W2153797770,W2092796293,1993
W2153797770,W2997387466,1993
W2153797770,W2229412420,1993
W2153797770,W2137293535,1993
W2153797770,W2081859683,1993
W2153797770,W1497994008,1993
W2153797770,W2337900773,1993
W2153797770,W2086969205,1993
W2153797770,W2121801675,1993
W2153797770,W1995600405,1993
W2153797770,W2063087073,1993
W2153797770,W1983019655,1993
W2153797770,W2043896016,1993
W2153797770,W3004082470,1993
W2153797770,W2155248041,1993
W2153797770,W2098293552,1993
W2153797770,W2156067784,1993
W2153797770,W2140693291,1993
W2153797770,W1997057955,1993
W2170100090,W1973336144,1993
W2170100090,W2140415400,1993
W2170100090,W3027392806,1993
W2170100090,W2141448020,1993
W2170100090,W1973297319,1993
W2170100090,W2098538023,1993
W2170100090,W2047500087,1993
W2170100090,W2130576503,1993
W2170100090,W2129866760,1993
W2170100090,W2121684952,1993
W2170100090,W2028391713,1993
W2125944019,W2146150033,1993
W2125944019,W3036479320,1993
W2125944019,W2240574373,1993
W2125944019,W2129129667,1993
W2125944019,W2098920641,1993
W2125944019,W1999616998,1993
W2125944019,W2074589841,1993
W2125944019,W2134066908,1993
W2125944019,W2171163714,1993
W2125944019,W2159991578,1993
W2125944019,W2229412420,1993
W2125944019,W2295895238,1993
W2143967859,W2028342611,1993
W2143967859,W2146872957,1993
W2143967859,W1903392965,1993
W2143967859,W2074011351,1993
W2143967859,W2101740575,1993
W2143967859,W1965516866,1993
W2143967859,W1501750362,1993
W2143967859,W2106365165,1993
W2143967859,W2054977652,1993
W2143967859,W2013073142,1993
W2143967859,W2086703546,1993
W2143967859,W2102708490,1993
W2143967859,W2085685753,1993
W2143967859,W2040610698,1993
W2143967859,W2726358602,1993
W2141495476,W2004391655,1993
W2141495476,W2616163540,1993
W2141495476,W2119231080,1993
W2141495476,W1490482062,1993
W2141495476,W2142585322,1993
W2113623008,W2101920751,1993
W2113623008,W2029214432,1993
W2113623008,W2122089115,1993
W2113623008,W2114709034,1993
W2113623008,W2013650199,1993
W2039900864,W2118009872,1993
W2039900864,W2128409098,1993
W2039900864,W2087109093,1993
W2039900864,W1591927733,1993
W2039900864,W385358913,1993
