source,target,source_year
W2099544624,W2135283973,2007
W2099544624,W1814179330,2007
W2099544624,W2074707348,2007
W2099544624,W205417527,2007
W2099544624,W3150996888,2007
W2099544624,W6674723651,2007
W2099544624,W6630659165,2007
W2099544624,W4234626423,2007
W2099544624,W1540784569,2007
W2099544624,W6629210486,2007
W2099544624,W3151224251,2007
W2099544624,W6601013719,2007
W2099544624,W3142510942,2007
W2099544624,W2108838460,2007
W2099544624,W2117764062,2007
W2099544624,W24274776,2007
W2099544624,W2113001609,2007
W2099544624,W2095975428,2007
W2099544624,W2105154858,2007
W2099544624,W1510317948,2007
W2099544624,W1490482062,2007
W2099544624,W2053384548,2007
W2132353937,W2151428732,2007
W2132353937,W6604552168,2007
W2132353937,W2086738959,2007
W2132353937,W2293114155,2007
W2132353937,W2151259430,2007
W2132353937,W2169563259,2007
W2132353937,W2997077506,2007
W2132353937,W6686088456,2007
W2132353937,W1755572302,2007
W2132353937,W2132779024,2007
W2132353937,W2159562125,2007
W2132353937,W2148665211,2007
W2132353937,W2004158027,2007
W2132353937,W2070604790,2007
W2132353937,W4232696329,2007
W2132353937,W2154188854,2007
W2132353937,W2140153585,2007
W2132353937,W2100115174,2007
W2132353937,W112917032,2007
W2132353937,W2997095758,2007
W2132353937,W1572639095,2007
W2132353937,W2087597683,2007
W2132353937,W2183651522,2007
W2132353937,W2242047952,2007
W2132353937,W1509348956,2007
W2104927667,W2154841872,2007
W2104927667,W4253256118,2007
W2104927667,W4255530795,2007
W2104927667,W2145023731,2007
W2104927667,W6735948361,2007
W2104927667,W2161141071,2007
W2104927667,W1981208596,2007
W2104927667,W2998590421,2007
W2104927667,W2072420340,2007
W2104927667,W2235424849,2007
W2104927667,W4231110485,2007
W2104927667,W2103203534,2007
W2104927667,W4250618567,2007
W2104927667,W2080810148,2007
W2104927667,W2104441030,2007
W2104927667,W2015984841,2007
W2104927667,W4255388695,2007
W2104927667,W2003370853,2007
W2104927667,W1626653188,2007
W2104927667,W6675874499,2007
W2104927667,W6682157854,2007
W2104927667,W2056164968,2007
W2104927667,W4253157070,2007
W2104927667,W2047242678,2007
W2104927667,W4243697203,2007
W2104927667,W2230364868,2007
W2104927667,W3004076791,2007
W2104927667,W2053385239,2007
W2104927667,W6632021140,2007
W2104927667,W2163322877,2007
W2104927667,W2169785801,2007
W2104927667,W4250298056,2007
W2104927667,W7052210000,2007
W2104927667,W2023376726,2007
W2104927667,W2056654827,2007
W2104927667,W2104307647,2007
W2104927667,W1912568406,2007
W2104927667,W1536418884,2007
W2104927667,W2153283108,2007
W2104927667,W2602797781,2007
W2104927667,W1981220214,2007
W2104927667,W2282739418,2007
W2104927667,W1655654231,2007
W2104927667,W2333706449,2007
W2104927667,W1565212980,2007
W2104927667,W2116680597,2007
W2104927667,W2122076394,2007
W2104927667,W1984713107,2007
W2104927667,W2138245408,2007
W2104927667,W2097754443,2007
W2104927667,W2141364561,2007
W2104927667,W2147354080,2007
W2104927667,W2243570189,2007
W2135779886,W2171602937,2007
W2135779886,W2014365926,2007
W2135779886,W6633453056,2007
W2135779886,W4235297845,2007
W2135779886,W2171545032,2007
W2135779886,W2102452998,2007
W2135779886,W2126290068,2007
W2135779886,W2126560733,2007
W2135779886,W4256649425,2007
W2135779886,W4248980853,2007
W2135779886,W2033442452,2007
W2135779886,W1587607239,2007
W2135779886,W3141126631,2007
W2135779886,W2128769229,2007
W2135779886,W1556723579,2007
W2135779886,W1872223894,2007
W2135779886,W1989977036,2007
W2135779886,W1526083711,2007
W2135779886,W2146354725,2007
W2135779886,W4246753709,2007
W2135779886,W398762484,2007
W2135779886,W1556040028,2007
W2108107042,W2042071294,2007
W2108107042,W6676466292,2007
W2108107042,W1926331471,2007
W2108107042,W2109324451,2007
W2108107042,W2143516773,2007
W2108107042,W1973018590,2007
W2108107042,W2295216480,2007
W2108107042,W2036345186,2007
W2108107042,W2235901111,2007
W2108107042,W2025034421,2007
W2108107042,W6687006417,2007
W2108107042,W1965601904,2007
W2108107042,W2913772345,2007
W2108107042,W1998855437,2007
W2108107042,W2111258217,2007
W2108107042,W2024060531,2007
W2108107042,W2237825899,2007
W2108107042,W2229412420,2007
W2108107042,W2124981330,2007
W2108107042,W2088397521,2007
W2108107042,W1598893639,2007
W2108107042,W6631718470,2007
W2108107042,W3145373705,2007
W2108107042,W6634754684,2007
W2108107042,W4229612647,2007
W2108107042,W6684864312,2007
W2108107042,W3141135722,2007
W2108107042,W3142132134,2007
W2108107042,W2086518481,2007
W2108107042,W1972732662,2007
W2108107042,W2094190691,2007
W2108107042,W1531390099,2007
W2108107042,W2167869682,2007
W2108107042,W1582228305,2007
W2108107042,W2126503441,2007
W2108107042,W2108056409,2007
W2108107042,W2187275404,2007
W2108107042,W2099647480,2007
W2108107042,W1993557430,2007
W2113171990,W2106281550,2007
W2113171990,W2109488344,2007
W2113171990,W2112940138,2007
W2113171990,W2136771689,2007
W2113171990,W2293447578,2007
W2113171990,W2150069529,2007
W2113171990,W2168955772,2007
W2113171990,W1977003073,2007
W2113171990,W2169177915,2007
W2113171990,W2114039576,2007
W2113171990,W4243432123,2007
W2113171990,W2942909150,2007
W2113171990,W6640754084,2007
W2113171990,W2028510798,2007
W2113171990,W2077400077,2007
W2113171990,W2065343501,2007
W2113171990,W6629210384,2007
W2113171990,W2110673924,2007
W2113171990,W2116194516,2007
W2113171990,W4250111450,2007
W2113171990,W1516293359,2007
W2113171990,W4247262184,2007
W2113171990,W1528027857,2007
W2113171990,W1594453896,2007
W2113171990,W1953967342,2007
W2113171990,W1486999524,2007
W2113171990,W2126190393,2007
W2155132021,W2155221979,2007
W2155132021,W1585297471,2007
W2155132021,W2011464857,2007
W2155132021,W2158082510,2007
W2155132021,W1999616998,2007
W2155132021,W1621130145,2007
