source,target,source_year
W2100564243,W1547403034,1990
W1588740028,W4206059443,1990
W1588740028,W3021327005,1990
W1588740028,W4244010489,1990
W1588740028,W3151422613,1990
W1588740028,W2312971525,1990
W1588740028,W2964631455,1990
W1588740028,W2040569182,1990
W1588740028,W2112887636,1990
W1588740028,W1496008386,1990
W2100363191,W1597739853,1990
W2100363191,W2028391713,1990
W2100363191,W2037789510,1990
W2100363191,W2100216335,1990
W2100363191,W1756612181,1990
W2100363191,W2027756028,1990
W2100363191,W2610685016,1990
W2100363191,W2987328453,1990
W2100363191,W2175258452,1990
W2100363191,W2110242024,1990
W2100363191,W1986208208,1990
W2100363191,W1535517383,1990
W2100363191,W2042912936,1990
W2100363191,W758037672,1990
W2100363191,W1990309597,1990
W2100363191,W2034915623,1990
W2030911594,W144009941,1990
W2030911594,W2063087073,1990
W2030911594,W2150139098,1990
W2030911594,W2130037047,1990
W2030911594,W2127962289,1990
W2030911594,W2085956078,1990
W2030911594,W2137293535,1990
W2030911594,W1982661771,1990
W2030911594,W3005527513,1990
W2030911594,W1666853924,1990
W2030911594,W2115404055,1990
W2030911594,W2148309695,1990
W2030911594,W2059683211,1990
W2030911594,W2060830712,1990
W2030911594,W3183392806,1990
W4245217443,W2045784797,1990
W4245217443,W2132881639,1990
W4245217443,W1976087569,1990
W4245217443,W1539943521,1990
W4245217443,W1590719049,1990
W4241306103,W4241650764,1990
W4241306103,W6606913975,1990
W4241306103,W2122585444,1990
W4241306103,W2295355433,1990
W4241306103,W2098252363,1990
W4241306103,W2119231080,1990
W4241306103,W1999468279,1990
W4241306103,W2090119071,1990
W4241306103,W168396789,1990
W4249776044,W6680018578,1990
W4249776044,W2060592085,1990
W4249776044,W2014187387,1990
W4249776044,W1994281102,1990
W4249776044,W2072813844,1990
W4249776044,W2007894891,1990
W4249776044,W2085151448,1990
W4249776044,W1991139021,1990
W4249776044,W2125023524,1990
W4249776044,W4231506590,1990
W4249776044,W2082373127,1990
W4249776044,W2063701864,1990
W4249776044,W6666954426,1990
W4249776044,W6676041140,1990
W4249776044,W6674862771,1990
W4249776044,W2051390054,1990
W4249776044,W1590947159,1990
W4249776044,W1919435019,1990
W4249776044,W2124174101,1990
W4249776044,W2204589313,1990
W4249776044,W1989016101,1990
W4249776044,W2312417386,1990
W4249776044,W1966971297,1990
W4249776044,W2038068182,1990
W4249776044,W2059075385,1990
W4249776044,W2084706889,1990
W4249776044,W1978967446,1990
W4249776044,W2066041400,1990
W4249776044,W2098827290,1990
W4249776044,W1537424868,1990
W4249776044,W2132087580,1990
W4249776044,W4233431594,1990
W4249776044,W2106069704,1990
W4249776044,W1967219963,1990
W4252526595,W2056197517,1990
W4252526595,W6631724429,1990
W4252526595,W2098538023,1990
W4252526595,W2087055222,1990
W4252526595,W1986872463,1990
W4252526595,W2164073908,1990
W4252526595,W2119231080,1990
W4252526595,W1529100907,1990
W4252526595,W3023445981,1990
W4255131244,W2025810010,1990
W4255131244,W4233857083,1990
W4255131244,W3004210113,1990
W4255131244,W4239941272,1990
W4255131244,W3092573107,1990
W4255131244,W1753524162,1990
W4255131244,W1991859109,1990
W4255131244,W2036345186,1990
W4255131244,W4244385038,1990
W4255131244,W1980670965,1990
W4255131244,W3016556061,1990
W4255131244,W4285719527,1990
W4255131244,W4206183719,1990
W4255131244,W4300929448,1990
W2058462165,W1989917544,1990
W2058462165,W2053776717,1990
W2058462165,W2097674218,1990
W2058462165,W2140415400,1990
W2058462165,W2130576503,1990
W2058462165,W3149441033,1990
W2058462165,W1987278426,1990
W2058462165,W2320150582,1990
W2058462165,W1612551514,1990
W4232108933,W2003938193,1990
W4232108933,W1972885239,1990
W4232108933,W232222475,1990
W4255904985,W2150139098,1990
W4255904985,W1991777702,1990
W4255904985,W2074954154,1990
W4255904985,W2119231080,1990
W4255904985,W2036955723,1990
W4255904985,W2085536058,1990
W4255904985,W4239180967,1990
W4255904985,W1979460674,1990
W4255904985,W2092276439,1990
W4255904985,W2295355433,1990
W4255904985,W2098252363,1990
W4255904985,W4252821326,1990
W4255904985,W2165558283,1990
W4255904985,W3006053767,1990
W4255904985,W2130037047,1990
W4255904985,W4233857083,1990
W4255904985,W1496173373,1990
W4255904985,W1509004151,1990
W2155399968,W2514361080,1990
W2155399968,W2104227581,1990
W2155399968,W2085536058,1990
W2155399968,W2295355433,1990
W2155399968,W2007447136,1990
W2155399968,W2031706128,1990
W2155399968,W1540009888,1990
W2155399968,W2099638983,1990
W2155399968,W2023237845,1990
W2155399968,W2154841872,1990
W2155399968,W2125105970,1990
W2155399968,W2056654827,1990
W4249437572,W131350157,1990
W4249437572,W2009643439,1990
W4249437572,W4233857083,1990
W4249437572,W2105662142,1990
W4249437572,W4249437572,1990
W4249437572,W2085597615,1990
W4249437572,W2018663527,1990
W2142111080,W2072921694,1990
W2142111080,W2610685016,1990
W2142111080,W1972170794,1990
W2142111080,W2040641857,1990
W2142111080,W1880378015,1990
W2142111080,W1998871699,1990
W2142111080,W2025320861,1990
W2142111080,W2275773297,1990
W2142111080,W2008416172,1990
W2142111080,W2169371330,1990
W2142111080,W1971784203,1990
W2142111080,W1565347903,1990
W2142111080,W77612647,1990
W2142111080,W1996136679,1990
W2142111080,W2152825437,1990
